published_date,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri
2023-06-04,7.0,4.0,3.0,0.0,0.0,0063226561,9780063226562,Dey Street,"The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.",0.00,"LOVE, PAMELA",Pamela Anderson,by Pamela Anderson,,https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg,331.0,500.0,https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063226561', 'isbn13': '9780063226562'}, {'isbn10': '0063226588', 'isbn13': '9780063226586'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063226562?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063226562'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLOVE%25252C%252BPAMELA%252FPamela%252BAnderson%252F9780063226562&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLOVE%25252C%252BPAMELA%252BPamela%252BAnderson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063226562&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLOVE%252C%2BPAMELA'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063226562%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLOVE%252C%2BPAMELA%2BPamela%2BAnderson%26aff%3DNYT'}]",nyt://book/98619bb7-9b22-53e4-8da8-b9f7e4bec0ae
2023-06-04,8.0,0.0,4.0,0.0,0.0,0451499786,9780451499783,Crown,The author of “Quiet” suggests ways to embrace loss and suffering within ourselves and others.,0.00,BITTERSWEET,Susan Cain,by Susan Cain,,https://storage.googleapis.com/du-prd/books/images/9780451499783.jpg,329.0,500.0,https://www.amazon.com/dp/0451499786?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0451499786', 'isbn13': '9780451499783'}, {'isbn10': '0451499808', 'isbn13': '9780451499806'}, {'isbn10': '0593506065', 'isbn13': '9780593506066'}, {'isbn10': '0593506057', 'isbn13': '9780593506059'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0451499786?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780451499783?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780451499783'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBITTERSWEET%252FSusan%252BCain%252F9780451499783&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBITTERSWEET%252BSusan%252BCain'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780451499783&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBITTERSWEET'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780451499783%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBITTERSWEET%2BSusan%2BCain%26aff%3DNYT'}]",nyt://book/d312abb9-9d34-5782-b0ac-b2becc574a6d
2023-06-04,9.0,0.0,1.0,0.0,0.0,0593492307,9780593492307,Penguin Press,The activist exposes greenwashing efforts and shares insights from leaders in various fields about climate challenges.,0.00,THE CLIMATE BOOK,Greta Thunberg,by Greta Thunberg,,https://storage.googleapis.com/du-prd/books/images/9780593492307.jpg,329.0,500.0,https://www.amazon.com/dp/0593492307?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593492307', 'isbn13': '9780593492307'}, {'isbn10': '0593492315', 'isbn13': '9780593492314'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593492307?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593492307?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593492307'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BCLIMATE%252BBOOK%252FGreta%252BThunberg%252F9780593492307&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BCLIMATE%252BBOOK%252BGreta%252BThunberg'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593492307&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BCLIMATE%2BBOOK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593492307%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BCLIMATE%2BBOOK%2BGreta%2BThunberg%26aff%3DNYT'}]",nyt://book/10a968aa-ce7f-5e48-ba96-6f2c3fe9309e
2023-06-04,10.0,9.0,6.0,0.0,0.0,1250777267,9781250777263,Flatiron,"The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.",0.00,THE NAZI CONSPIRACY,Brad Meltzer and Josh Mensch,by Brad Meltzer and Josh Mensch,,https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg,329.0,500.0,https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250777267', 'isbn13': '9781250777263'}, {'isbn10': '1250777275', 'isbn13': '9781250777270'}, {'isbn10': '1250880823', 'isbn13': '9781250880826'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250777263?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250777263'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BNAZI%252BCONSPIRACY%252FBrad%252BMeltzer%252Band%252BJosh%252BMensch%252F9781250777263&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BNAZI%252BCONSPIRACY%252BBrad%252BMeltzer%252Band%252BJosh%252BMensch'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250777263&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BNAZI%2BCONSPIRACY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250777263%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BNAZI%2BCONSPIRACY%2BBrad%2BMeltzer%2Band%2BJosh%2BMensch%26aff%3DNYT'}]",nyt://book/21170a27-e49d-557b-8eaa-a399832ffbe4
2023-06-04,11.0,14.0,2.0,0.0,0.0,0316406600,9780316406604,"Little, Brown",A collection of stories about police officers.,0.00,WALK THE BLUE LINE,James Patterson and Matt Eversmann with Chris Mooney,by James Patterson and Matt Eversmann with Chris Mooney,,https://storage.googleapis.com/du-prd/books/images/9780316406604.jpg,323.0,500.0,https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316406600', 'isbn13': '9780316406604'}, {'isbn10': '0316406708', 'isbn13': '9780316406703'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316406604?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316406604'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWALK%252BTHE%252BBLUE%252BLINE%252FJames%252BPatterson%252Band%252BMatt%252BEversmann%252Bwith%252BChris%252BMooney%252F9780316406604&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWALK%252BTHE%252BBLUE%252BLINE%252BJames%252BPatterson%252Band%252BMatt%252BEversmann%252Bwith%252BChris%252BMooney'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316406604&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWALK%2BTHE%2BBLUE%2BLINE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316406604%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWALK%2BTHE%2BBLUE%2BLINE%2BJames%2BPatterson%2Band%2BMatt%2BEversmann%2Bwith%2BChris%2BMooney%26aff%3DNYT'}]",nyt://book/2b496a38-e72d-5612-8686-460c5c20c0e0
2023-06-04,12.0,0.0,71.0,0.0,0.0,0385534256,9780385534253,Doubleday,"The story of a murder spree in 1920s Oklahoma that targeted Osage Indians, whose lands contained oil.",0.00,KILLERS OF THE FLOWER MOON,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780385534246.jpg,326.0,495.0,https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0385534248?tag=NYTBSREV-20,,https://www.nytimes.com/2017/04/28/books/review/killers-of-the-flower-moon-david-grann.html,,,,"[{'isbn10': '0385534248', 'isbn13': '9780385534246'}, {'isbn10': '0385534256', 'isbn13': '9780385534253'}, {'isbn10': '1524755931', 'isbn13': '9781524755935'}, {'isbn10': '0307742482', 'isbn13': '9780307742483'}, {'isbn10': '1471166554', 'isbn13': '9781471166556'}, {'isbn10': '1984883860', 'isbn13': '9781984883865'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0385534248?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385534253?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385534253'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLERS%252BOF%252BTHE%252BFLOWER%252BMOON%252FDavid%252BGrann%252F9780385534253&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLERS%252BOF%252BTHE%252BFLOWER%252BMOON%252BDavid%252BGrann'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385534253&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLERS%2BOF%2BTHE%2BFLOWER%2BMOON'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385534253%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLERS%2BOF%2BTHE%2BFLOWER%2BMOON%2BDavid%2BGrann%26aff%3DNYT'}]",nyt://book/5ccd4ff0-8714-5aa6-9f25-bbbad52ddfe6
2023-06-04,13.0,10.0,37.0,0.0,0.0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319.0,500.0,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,"[{'isbn10': '0060959479', 'isbn13': '9780060959470'}, {'isbn10': '0062862170', 'isbn13': '9780062862174'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780060959470?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780060959470'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FALL%252BABOUT%252BLOVE%252Fbell%252Bhooks%252F9780060959470&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DALL%252BABOUT%252BLOVE%252Bbell%252Bhooks'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780060959470&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DALL%2BABOUT%2BLOVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780060959470%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DALL%2BABOUT%2BLOVE%2Bbell%2Bhooks%26aff%3DNYT'}]",nyt://book/84ce374b-f6b1-5f05-8556-b0e09e97679c
2023-06-04,14.0,7.0,4.0,0.0,0.0,0063247445,9780063247444,Broadside,"The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.",0.00,NEVER GIVE AN INCH,Mike Pompeo,by Mike Pompeo,,https://storage.googleapis.com/du-prd/books/images/9780063247444.jpg,331.0,500.0,https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063247445', 'isbn13': '9780063247444'}, {'isbn10': '0063247461', 'isbn13': '9780063247468'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063247444?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063247444'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FNEVER%252BGIVE%252BAN%252BINCH%252FMike%252BPompeo%252F9780063247444&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DNEVER%252BGIVE%252BAN%252BINCH%252BMike%252BPompeo'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063247444&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DNEVER%2BGIVE%2BAN%2BINCH'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063247444%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DNEVER%2BGIVE%2BAN%2BINCH%2BMike%2BPompeo%26aff%3DNYT'}]",nyt://book/ce015d0f-ea8f-5d6e-bd85-068d68dcd8a3
2023-06-04,15.0,8.0,16.0,0.0,0.0,1250866448,9781250866448,Flatiron,"The actor, known for playing Chandler Bing on “Friends,” shares stories from his childhood and his struggles with sobriety.",0.00,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Matthew Perry,by Matthew Perry,,https://storage.googleapis.com/du-prd/books/images/9781250866448.jpg,329.0,500.0,https://www.amazon.com/dp/1250866448?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250866448', 'isbn13': '9781250866448'}, {'isbn10': '1250866464', 'isbn13': '9781250866462'}, {'isbn10': '1250867061', 'isbn13': '9781250867063'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250866448?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250866448?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250866448'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFRIENDS%25252C%252BLOVERS%25252C%252BAND%252BTHE%252BBIG%252BTERRIBLE%252BTHING%252FMatthew%252BPerry%252F9781250866448&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFRIENDS%25252C%252BLOVERS%25252C%252BAND%252BTHE%252BBIG%252BTERRIBLE%252BTHING%252BMatthew%252BPerry'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250866448&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFRIENDS%252C%2BLOVERS%252C%2BAND%2BTHE%2BBIG%2BTERRIBLE%2BTHING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250866448%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFRIENDS%252C%2BLOVERS%252C%2BAND%2BTHE%2BBIG%2BTERRIBLE%2BTHING%2BMatthew%2BPerry%26aff%3DNYT'}]",nyt://book/04988f91-5b03-5eb4-ae17-89fda0e7051a
2023-06-04,1.0,1.0,7.0,0.0,0.0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",0.00,SPARE,Prince Harry,by Prince Harry,,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329.0,500.0,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593593804', 'isbn13': '9780593593806'}, {'isbn10': '0593593812', 'isbn13': '9780593593813'}, {'isbn10': '0593675096', 'isbn13': '9780593675090'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593593806?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593593806'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSPARE%252FPrince%252BHarry%252F9780593593806&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSPARE%252BPrince%252BHarry'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593593806&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSPARE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593593806%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSPARE%2BPrince%2BHarry%26aff%3DNYT'}]",nyt://book/f65a1f09-ba88-56d7-8674-390729e19b89
2023-06-04,2.0,0.0,1.0,0.0,0.0,0593238710,9780593238714,Crown,The Vermont senator depicts the impact capitalism has on key areas of our lives and ways to address this.,0.00,IT'S OK TO BE ANGRY ABOUT CAPITALISM,Bernie Sanders with John Nichols,by Bernie Sanders with John Nichols,,https://storage.googleapis.com/du-prd/books/images/9780593238714.jpg,331.0,500.0,https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593238710', 'isbn13': '9780593238714'}, {'isbn10': '0593238729', 'isbn13': '9780593238721'}, {'isbn10': '0593608968', 'isbn13': '9780593608968'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593238714?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593238714'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIT%252527S%252BOK%252BTO%252BBE%252BANGRY%252BABOUT%252BCAPITALISM%252FBernie%252BSanders%252Bwith%252BJohn%252BNichols%252F9780593238714&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIT%252527S%252BOK%252BTO%252BBE%252BANGRY%252BABOUT%252BCAPITALISM%252BBernie%252BSanders%252Bwith%252BJohn%252BNichols'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593238714&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIT%2527S%2BOK%2BTO%2BBE%2BANGRY%2BABOUT%2BCAPITALISM'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593238714%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIT%2527S%2BOK%2BTO%2BBE%2BANGRY%2BABOUT%2BCAPITALISM%2BBernie%2BSanders%2Bwith%2BJohn%2BNichols%26aff%3DNYT'}]",nyt://book/9dc136be-c9fa-5012-b1be-983468da1bab
