rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
8,0,1,0,0,0374139946,9780374139940,MCD,"The life, work and cultural influence of the late hip-hop producer J Dilla.",0.00,DILLA TIME,Dan Charnas,by Dan Charnas,,https://storage.googleapis.com/du-prd/books/images/9780374139940.jpg,333,500,https://www.amazon.com/dp/0374139946?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0374139946', 'isbn13': '9780374139940'}, {'isbn10': '0374721653', 'isbn13': '9780374721657'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0374139946?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780374139940?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374139940'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDILLA%252BTIME%252FDan%252BCharnas%252F9780374139940&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDILLA%252BTIME%252BDan%252BCharnas'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780374139940&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDILLA%2BTIME'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780374139940%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDILLA%2BTIME%2BDan%2BCharnas%26aff%3DNYT'}]",nyt://book/cbef26aa-36cf-56ce-908d-41eee9077af1,2022-02-20
9,5,3,0,0,035856736X,9780358567363,Harvest,The actress and TV personality describes her personal setbacks and difficult journey to self-acceptance.,0.00,ENOUGH ALREADY,Valerie Bertinelli,by Valerie Bertinelli,,https://storage.googleapis.com/du-prd/books/images/9780358567363.jpg,333,500,https://www.amazon.com/dp/035856736X?tag=NYTBSREV-20,,,,,,"[{'isbn10': '035856736X', 'isbn13': '9780358567363'}, {'isbn10': '0358567327', 'isbn13': '9780358567325'}, {'isbn10': '0358629241', 'isbn13': '9780358629245'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/035856736X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780358567363?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780358567363'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FENOUGH%252BALREADY%252FValerie%252BBertinelli%252F9780358567363&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DENOUGH%252BALREADY%252BValerie%252BBertinelli'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780358567363&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DENOUGH%2BALREADY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780358567363%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DENOUGH%2BALREADY%2BValerie%2BBertinelli%26aff%3DNYT'}]",nyt://book/bff4d3ee-1317-5563-87cb-fd1d6f9f24af,2022-02-20
10,7,3,0,0,0062892355,9780062892355,Harper,New technology was used to investigate who revealed the location of Anne Frank and her family to the Nazis.,0.00,THE BETRAYAL OF ANNE FRANK,Rosemary Sullivan,by Rosemary Sullivan,,https://storage.googleapis.com/du-prd/books/images/9780062892355.jpg,331,500,https://www.amazon.com/dp/0062892355?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062892355', 'isbn13': '9780062892355'}, {'isbn10': '0062892371', 'isbn13': '9780062892379'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0062892355?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062892355?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062892355'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBETRAYAL%252BOF%252BANNE%252BFRANK%252FRosemary%252BSullivan%252F9780062892355&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBETRAYAL%252BOF%252BANNE%252BFRANK%252BRosemary%252BSullivan'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062892355&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBETRAYAL%2BOF%2BANNE%2BFRANK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062892355%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBETRAYAL%2BOF%2BANNE%2BFRANK%2BRosemary%2BSullivan%26aff%3DNYT'}]",nyt://book/f4cff170-b97d-5efe-b864-f12a00605829,2022-02-20
11,10,13,0,0,1984877925,9781984877925,Penguin Press,"The actor, producer and musician tells his life story and lessons he learned along the way.",0.00,WILL,Will Smith with Mark Manson,by Will Smith with Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9781984877925.jpg,329,500,https://www.amazon.com/dp/1984877925?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1984877925', 'isbn13': '9781984877925'}, {'isbn10': '1984877933', 'isbn13': '9781984877932'}, {'isbn10': '0593146239', 'isbn13': '9780593146231'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1984877925?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781984877925?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984877925'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWILL%252FWill%252BSmith%252Bwith%252BMark%252BManson%252F9781984877925&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWILL%252BWill%252BSmith%252Bwith%252BMark%252BManson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781984877925&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWILL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781984877925%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWILL%2BWill%2BSmith%2Bwith%2BMark%2BManson%26aff%3DNYT'}]",nyt://book/6c073ae4-fafc-5a46-ab24-d2d69d903ea7,2022-02-20
12,14,8,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,"[{'isbn10': '0060959479', 'isbn13': '9780060959470'}, {'isbn10': '0062862170', 'isbn13': '9780062862174'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780060959470?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780060959470'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FALL%252BABOUT%252BLOVE%252Fbell%252Bhooks%252F9780060959470&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DALL%252BABOUT%252BLOVE%252Bbell%252Bhooks'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780060959470&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DALL%2BABOUT%2BLOVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780060959470%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DALL%2BABOUT%2BLOVE%2Bbell%2Bhooks%26aff%3DNYT'}]",nyt://book/84ce374b-f6b1-5f05-8556-b0e09e97679c,2022-02-20
13,6,2,0,0,0062977407,9780062977403,Ecco,A wide-ranging collection of stories and histories based in the American South that also illuminate the country as a whole.,0.00,SOUTH TO AMERICA,Imani Perry,by Imani Perry,,https://storage.googleapis.com/du-prd/books/images/9780062977403.jpg,331,500,https://www.amazon.com/dp/0062977407?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062977407', 'isbn13': '9780062977403'}, {'isbn10': '0062977385', 'isbn13': '9780062977380'}, {'isbn10': '0062977377', 'isbn13': '9780062977373'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0062977407?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062977403?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062977403'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSOUTH%252BTO%252BAMERICA%252FImani%252BPerry%252F9780062977403&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSOUTH%252BTO%252BAMERICA%252BImani%252BPerry'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062977403&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSOUTH%2BTO%2BAMERICA'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062977403%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSOUTH%2BTO%2BAMERICA%2BImani%2BPerry%26aff%3DNYT'}]",nyt://book/c8237a48-518b-554e-97b0-c85e18b7bdb2,2022-02-20
14,11,28,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1571313567', 'isbn13': '9781571313560'}, {'isbn10': '1515975908', 'isbn13': '9781515975908'}, {'isbn10': '1571318712', 'isbn13': '9781571318718'}, {'isbn10': '1571311777', 'isbn13': '9781571311771'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781571313560?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781571313560'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBRAIDING%252BSWEETGRASS%252FRobin%252BWall%252BKimmerer%252F9781571313560&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBRAIDING%252BSWEETGRASS%252BRobin%252BWall%252BKimmerer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781571313560&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBRAIDING%2BSWEETGRASS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781571313560%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBRAIDING%2BSWEETGRASS%2BRobin%2BWall%2BKimmerer%26aff%3DNYT'}]",nyt://book/194ea111-42ad-5795-9fb5-3e155ffa5e79,2022-02-20
15,15,55,0,0,0593139135,9780593139134,Crown,The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.,0.00,GREENLIGHTS,Matthew McConaughey,by Matthew McConaughey,,https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg,392,500,https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593139135', 'isbn13': '9780593139134'}, {'isbn10': '0593416953', 'isbn13': '9780593416952'}, {'isbn10': '0593235479', 'isbn13': '9780593235478'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593139134?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593139134'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGREENLIGHTS%252FMatthew%252BMcConaughey%252F9780593139134&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGREENLIGHTS%252BMatthew%252BMcConaughey'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593139134&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DGREENLIGHTS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593139134%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGREENLIGHTS%2BMatthew%2BMcConaughey%26aff%3DNYT'}]",nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37,2022-02-20
1,1,3,0,0,0063061147,9780063061149,Harper,The author of “Profiles in Corruption” portrays a conspiracy of how the Chinese government might infiltrate American institutions.,0.00,RED-HANDED,Peter Schweizer,by Peter Schweizer,,https://storage.googleapis.com/du-prd/books/images/9780063061149.jpg,331,500,https://www.amazon.com/dp/0063061147?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063061147', 'isbn13': '9780063061149'}, {'isbn10': '0063061163', 'isbn13': '9780063061163'}, {'isbn10': '0063061171', 'isbn13': '9780063061170'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063061147?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063061149?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063061149'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FRED-HANDED%252FPeter%252BSchweizer%252F9780063061149&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DRED-HANDED%252BPeter%252BSchweizer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063061149&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DRED-HANDED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063061149%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DRED-HANDED%2BPeter%2BSchweizer%26aff%3DNYT'}]",nyt://book/84820108-6a1e-596e-8c1a-8067b42e92e5,2022-02-27
2,0,1,0,0,0735217955,9780735217959,Penguin Press,An overview of the cultural and historical impact of the 1990s.,0.00,THE NINETIES,Chuck Klosterman,by Chuck Klosterman,,https://storage.googleapis.com/du-prd/books/images/9780735217959.jpg,329,500,https://www.amazon.com/dp/0735217955?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0735217955', 'isbn13': '9780735217959'}, {'isbn10': '0735217971', 'isbn13': '9780735217973'}, {'isbn10': '0593555546', 'isbn13': '9780593555545'}, {'isbn10': '0735217963', 'isbn13': '9780735217966'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0735217955?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780735217959?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735217959'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BNINETIES%252FChuck%252BKlosterman%252F9780735217959&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BNINETIES%252BChuck%252BKlosterman'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780735217959&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BNINETIES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780735217959%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BNINETIES%2BChuck%2BKlosterman%26aff%3DNYT'}]",nyt://book/ab9a9cf3-1f74-5a1e-9daf-7eeedc4756c4,2022-02-27
3,3,77,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,"[{'isbn10': '0670785938', 'isbn13': '9780670785933'}, {'isbn10': '0143127748', 'isbn13': '9780143127741'}, {'isbn10': '1469092352', 'isbn13': '9781469092355'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143127741?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143127741'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252FBessel%252Bvan%252Bder%252BKolk%252F9780143127741&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252BBessel%252Bvan%252Bder%252BKolk'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143127741&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143127741%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE%2BBessel%2Bvan%2Bder%2BKolk%26aff%3DNYT'}]",nyt://book/e3e33e9d-0e67-5fec-b0d2-2ecddc38ce0e,2022-02-27
