rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
13,8,2,0,0,1524762938,9781524762933,Crown,The decline of democracies in Europe and Latin America and ways to avoid authoritarianism.,0.00,HOW DEMOCRACIES DIE,Steven Levitsky and Daniel Ziblatt,by Steven Levitsky and Daniel Ziblatt,,https://storage.googleapis.com/du-prd/books/images/9781524762933.jpg,330,480,https://www.amazon.com/How-Democracies-Die-Steven-Levitsky/dp/1524762938?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1524762938', 'isbn13': '9781524762933'}, {'isbn10': '1524762954', 'isbn13': '9781524762957'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/How-Democracies-Die-Steven-Levitsky/dp/1524762938?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524762933?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524762933'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHOW%252BDEMOCRACIES%252BDIE%252FSteven%252BLevitsky%252Band%252BDaniel%252BZiblatt%252F9781524762933&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHOW%252BDEMOCRACIES%252BDIE%252BSteven%252BLevitsky%252Band%252BDaniel%252BZiblatt'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524762933&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHOW%2BDEMOCRACIES%2BDIE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524762933%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHOW%2BDEMOCRACIES%2BDIE%2BSteven%2BLevitsky%2Band%2BDaniel%2BZiblatt%26aff%3DNYT'}]",nyt://book/b4f126e3-d166-50c7-8c4f-bf49b48bd857,2018-02-11
14,5,2,0,0,0062796739,9780062796738,Harper,A former speechwriter for George W. Bush argues how the current president might push America to become an illiberal democracy.,0.00,TRUMPOCRACY,David Frum,by David Frum,,https://storage.googleapis.com/du-prd/books/images/9780062796738.jpg,327,495,https://www.amazon.com/Trumpocracy-Corruption-American-David-Frum/dp/0062796739?tag=NYTBSREV-20,,https://www.nytimes.com/2018/01/24/books/review/david-frum-trumpocracy.html,,,,"[{'isbn10': '0062796739', 'isbn13': '9780062796738'}, {'isbn10': '0062796755', 'isbn13': '9780062796752'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Trumpocracy-Corruption-American-David-Frum/dp/0062796739?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062796738?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062796738'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTRUMPOCRACY%252FDavid%252BFrum%252F9780062796738&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTRUMPOCRACY%252BDavid%252BFrum'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062796738&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTRUMPOCRACY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062796738%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTRUMPOCRACY%2BDavid%2BFrum%26aff%3DNYT'}]",nyt://book/c8fafe88-b925-5db6-af3f-9a75939df375,2018-02-11
15,11,3,0,0,0735210624,9780735210622,Riverhead,Research from several fields reveals the ideal time to make small decisions and big life changes.,0.00,WHEN,Daniel H Pink,by Daniel H. Pink,,https://storage.googleapis.com/du-prd/books/images/9780735210622.jpg,328,495,https://www.amazon.com/When-Scientific-Secrets-Perfect-Timing/dp/0735210624?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0735210624', 'isbn13': '9780735210622'}, {'isbn10': '0735210640', 'isbn13': '9780735210646'}, {'isbn10': '0525528210', 'isbn13': '9780525528210'}, {'isbn10': '0525528202', 'isbn13': '9780525528203'}, {'isbn10': '0525589333', 'isbn13': '9780525589334'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/When-Scientific-Secrets-Perfect-Timing/dp/0735210624?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780735210622?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735210622'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWHEN%252FDaniel%252BH%252BPink%252F9780735210622&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWHEN%252BDaniel%252BH%252BPink'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780735210622&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWHEN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780735210622%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWHEN%2BDaniel%2BH%2BPink%26aff%3DNYT'}]",nyt://book/218cc2ee-4cb7-5833-8c86-7bcad861791c,2018-02-11
1,1,5,0,0,1250158060,9781250158062,Holt,A journalist offers an inside account of the first year of the Trump White House.,0.00,FIRE AND FURY,Michael Wolff,by Michael Wolff,,https://storage.googleapis.com/du-prd/books/images/9781250158079.jpg,326,495,https://www.amazon.com/Fire-Fury-Inside-Trump-White-ebook/dp/B077F4WZZY?tag=NYTBSREV-20,,https://www.nytimes.com/2018/01/08/books/review/michael-wolff-fire-and-fury-trump-white-house.html,,,,"[{'isbn10': '1250158060', 'isbn13': '9781250158062'}, {'isbn10': '1250158079', 'isbn13': '9781250158079'}, {'isbn10': '1250300312', 'isbn13': '9781250300317'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Fire-Fury-Inside-Trump-White-ebook/dp/B077F4WZZY?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250158062?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250158062'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFIRE%252BAND%252BFURY%252FMichael%252BWolff%252F9781250158062&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFIRE%252BAND%252BFURY%252BMichael%252BWolff'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250158062&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFIRE%2BAND%2BFURY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250158062%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFIRE%2BAND%2BFURY%2BMichael%2BWolff%26aff%3DNYT'}]",nyt://book/006cca9f-2c3e-5f0e-a1cb-bf9b2942e3bb,2018-02-18
2,2,2,0,0,0316412651,9780316412650,"Little, Brown","The story of Aaron Hernandez, the New England Patriots tight end convicted of first-degree murder.",0.00,ALL-AMERICAN MURDER,James Patterson and Alex Abramovich with Mike Harvkey,by James Patterson and Alex Abramovich with Mike Harvkey,,https://storage.googleapis.com/du-prd/books/images/9780316412650.jpg,319,495,https://www.amazon.com/All-American-Murder-Hernandez-Superstar-Murderers/dp/0316412651?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316412651', 'isbn13': '9780316412650'}, {'isbn10': '0316412686', 'isbn13': '9780316412681'}, {'isbn10': '031641266X', 'isbn13': '9780316412667'}, {'isbn10': '1478999039', 'isbn13': '9781478999034'}, {'isbn10': '1478999047', 'isbn13': '9781478999041'}, {'isbn10': '1538760851', 'isbn13': '9781538760857'}, {'isbn10': '1538713829', 'isbn13': '9781538713822'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/All-American-Murder-Hernandez-Superstar-Murderers/dp/0316412651?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316412650?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316412650'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FALL-AMERICAN%252BMURDER%252FJames%252BPatterson%252Band%252BAlex%252BAbramovich%252Bwith%252BMike%252BHarvkey%252F9780316412650&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DALL-AMERICAN%252BMURDER%252BJames%252BPatterson%252Band%252BAlex%252BAbramovich%252Bwith%252BMike%252BHarvkey'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316412650&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DALL-AMERICAN%2BMURDER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316412650%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DALL-AMERICAN%2BMURDER%2BJames%2BPatterson%2Band%2BAlex%2BAbramovich%2Bwith%2BMike%2BHarvkey%26aff%3DNYT'}]",nyt://book/81291fa6-1813-570c-a460-bb4cb3f377d7,2018-02-18
3,9,34,0,0,0385534248,9780385534246,Doubleday,"The story of a murder spree in 1920s Oklahoma that targeted Osage Indians, whose lands contained oil.",0.00,KILLERS OF THE FLOWER MOON,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780385534246.jpg,326,495,https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0385534248?tag=NYTBSREV-20,,https://www.nytimes.com/2017/04/28/books/review/killers-of-the-flower-moon-david-grann.html,,,,"[{'isbn10': '0385534248', 'isbn13': '9780385534246'}, {'isbn10': '0385534256', 'isbn13': '9780385534253'}, {'isbn10': '1524755931', 'isbn13': '9781524755935'}, {'isbn10': '0307742482', 'isbn13': '9780307742483'}, {'isbn10': '1471166554', 'isbn13': '9781471166556'}, {'isbn10': '1984883860', 'isbn13': '9781984883865'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0385534248?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385534246?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385534246'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLERS%252BOF%252BTHE%252BFLOWER%252BMOON%252FDavid%252BGrann%252F9780385534246&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLERS%252BOF%252BTHE%252BFLOWER%252BMOON%252BDavid%252BGrann'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385534246&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLERS%2BOF%2BTHE%2BFLOWER%2BMOON'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385534246%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLERS%2BOF%2BTHE%2BFLOWER%2BMOON%2BDavid%2BGrann%26aff%3DNYT'}]",nyt://book/bd6bc4b7-8357-5fe1-a994-5e5667e38134,2018-02-18
4,3,6,0,0,141658823X,9781416588238,Scribner,"A small group of Special Forces operatives fought the Taliban on horseback shortly after Sept. 11. The basis of the movie ""12 Strong.""",0.00,HORSE SOLDIERS,Doug Stanton,by Doug Stanton,,https://storage.googleapis.com/du-prd/books/images/9781416580522.jpg,182,280,http://www.amazon.com/Horse-Soldiers-Extraordinary-Victory-Afghanistan/dp/1416580514?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/17/books/review/Barcott-t.html,,"[{'isbn10': '1416580522', 'isbn13': '9781416580522'}, {'isbn10': '1594133697', 'isbn13': '9781594133695'}, {'isbn10': '1501178512', 'isbn13': '9781501178511'}, {'isbn10': '1501179950', 'isbn13': '9781501179952'}, {'isbn10': '141658823X', 'isbn13': '9781416588238'}, {'isbn10': '1416580514', 'isbn13': '9781416580515'}, {'isbn10': '1442342382', 'isbn13': '9781442342385'}, {'isbn10': '1508243859', 'isbn13': '9781508243854'}, {'isbn10': '0743580826', 'isbn13': '9780743580823'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Horse-Soldiers-Extraordinary-Victory-Afghanistan/dp/1416580514?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781416588238?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781416588238'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHORSE%252BSOLDIERS%252FDoug%252BStanton%252F9781416588238&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHORSE%252BSOLDIERS%252BDoug%252BStanton'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781416588238&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHORSE%2BSOLDIERS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781416588238%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHORSE%2BSOLDIERS%2BDoug%2BStanton%26aff%3DNYT'}]",nyt://book/5f7e23c1-fec7-56bd-a242-404968d2d0f1,2018-02-18
5,4,39,0,0,0393609391,9780393609394,Norton,"A straightforward, easy-to-understand introduction to the laws that govern the universe.",0.00,ASTROPHYSICS FOR PEOPLE IN A HURRY,Neil deGrasse Tyson,by Neil deGrasse Tyson,,https://storage.googleapis.com/du-prd/books/images/9780393609394.jpg,305,495,https://www.amazon.com/Astrophysics-People-Hurry-deGrasse-Tyson/dp/0393609391?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0393609391', 'isbn13': '9780393609394'}, {'isbn10': '0393609405', 'isbn13': '9780393609400'}, {'isbn10': '1432843524', 'isbn13': '9781432843526'}, {'isbn10': '1538408015', 'isbn13': '9781538408018'}, {'isbn10': '1538408007', 'isbn13': '9781538408001'}, {'isbn10': '1538408031', 'isbn13': '9781538408032'}, {'isbn10': '1538408023', 'isbn13': '9781538408025'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Astrophysics-People-Hurry-deGrasse-Tyson/dp/0393609391?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393609394?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393609394'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FASTROPHYSICS%252BFOR%252BPEOPLE%252BIN%252BA%252BHURRY%252FNeil%252BdeGrasse%252BTyson%252F9780393609394&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DASTROPHYSICS%252BFOR%252BPEOPLE%252BIN%252BA%252BHURRY%252BNeil%252BdeGrasse%252BTyson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393609394&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DASTROPHYSICS%2BFOR%2BPEOPLE%2BIN%2BA%2BHURRY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393609394%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DASTROPHYSICS%2BFOR%2BPEOPLE%2BIN%2BA%2BHURRY%2BNeil%2BdeGrasse%2BTyson%26aff%3DNYT'}]",nyt://book/29aebe36-de8b-55ac-87d8-6dbf2b87ce39,2018-02-18
6,0,1,0,0,1400069718,9781400069712,Random House,"A history of Israel’s targeted assassination programs, with accounts from current and former members of the Israeli government.",0.00,RISE AND KILL FIRST,Ronen Bergman,by Ronen Bergman,,https://storage.googleapis.com/du-prd/books/images/9781400069712.jpg,326,495,https://www.amazon.com/Rise-Kill-First-Targeted-Assassinations/dp/1400069718?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/07/books/review/ronen-bergman-rise-and-kill-first.html,,,,"[{'isbn10': '1400069718', 'isbn13': '9781400069712'}, {'isbn10': '0679604685', 'isbn13': '9780679604686'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Rise-Kill-First-Targeted-Assassinations/dp/1400069718?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781400069712?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400069712'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FRISE%252BAND%252BKILL%252BFIRST%252FRonen%252BBergman%252F9781400069712&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DRISE%252BAND%252BKILL%252BFIRST%252BRonen%252BBergman'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781400069712&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DRISE%2BAND%2BKILL%2BFIRST'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781400069712%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DRISE%2BAND%2BKILL%2BFIRST%2BRonen%2BBergman%26aff%3DNYT'}]",nyt://book/71ed070a-36f1-52b7-b3de-6bc0cde26486,2018-02-18
7,5,16,0,0,1501139150,9781501139154,Simon & Schuster,A biography of the Italian Renaissance polymath which connects his work in various disciplines.,0.00,LEONARDO DA VINCI,Walter Isaacson,by Walter Isaacson,,https://storage.googleapis.com/du-prd/books/images/9781501139154.jpg,329,495,https://www.amazon.com/Leonardo-Vinci-Walter-Isaacson/dp/1501139150?tag=NYTBSREV-20,,https://www.nytimes.com/2017/11/27/books/review/leonardo-da-vinci-biography-walter-isaacson.html,,,,"[{'isbn10': '1501139150', 'isbn13': '9781501139154'}, {'isbn10': '1501139177', 'isbn13': '9781501139178'}, {'isbn10': '1508241988', 'isbn13': '9781508241980'}, {'isbn10': '1501139169', 'isbn13': '9781501139161'}, {'isbn10': '1947783734', 'isbn13': '9781947783737'}, {'isbn10': '1471166775', 'isbn13': '9781471166778'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Leonardo-Vinci-Walter-Isaacson/dp/1501139150?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501139154?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501139154'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLEONARDO%252BDA%252BVINCI%252FWalter%252BIsaacson%252F9781501139154&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLEONARDO%252BDA%252BVINCI%252BWalter%252BIsaacson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501139154&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLEONARDO%2BDA%2BVINCI'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501139154%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLEONARDO%2BDA%2BVINCI%2BWalter%2BIsaacson%26aff%3DNYT'}]",nyt://book/dfa48a0d-1126-52c3-8771-a3c0b7e9c418,2018-02-18
