rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
4,7,7,0,0,0062899961,9780062899965,Dey St.,"The singer, actress and fashion designer discloses times of success, trauma and addiction.",0.00,OPEN BOOK,Jessica Simpson with Kevin Carr O’Leary,by Jessica Simpson with Kevin Carr O’Leary,,https://storage.googleapis.com/du-prd/books/images/9780062899965.jpg,326,495,https://www.amazon.com/Open-Book-Jessica-Simpson/dp/0062899961?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062899961', 'isbn13': '9780062899965'}, {'isbn10': '0062899988', 'isbn13': '9780062899989'}, {'isbn10': '0062905007', 'isbn13': '9780062905000'}, {'isbn10': '1094028223', 'isbn13': '9781094028224'}, {'isbn10': '1094028215', 'isbn13': '9781094028217'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Open-Book-Jessica-Simpson/dp/0062899961?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062899965?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062899965'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FOPEN%252BBOOK%252FJessica%252BSimpson%252Bwith%252BKevin%252BCarr%252BO%2525E2%252580%252599Leary%252F9780062899965&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DOPEN%252BBOOK%252BJessica%252BSimpson%252Bwith%252BKevin%252BCarr%252BO%2525E2%252580%252599Leary'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062899965&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DOPEN%2BBOOK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062899965%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DOPEN%2BBOOK%2BJessica%2BSimpson%2Bwith%2BKevin%2BCarr%2BO%25E2%2580%2599Leary%26aff%3DNYT'}]",nyt://book/560ab055-ce87-55a0-bf46-137ecc774a2a,2020-04-05
5,15,2,0,0,0143036491,9780143036494,Penguin,An overview of the 1918 flu epidemic and cautionary tale for similar kinds of large-scale outbreaks.,0.00,THE GREAT INFLUENZA,John M. Barry,by John M. Barry,,https://storage.googleapis.com/du-prd/books/images/9780143036494.jpg,321,495,http://www.amazon.com/The-Great-Influenza-Deadliest-Pandemic/dp/0143036491?tag=NYTBSREV-20,,,,https://www.nytimes.com/2004/03/14/books/review/14GEWENT.html,,"[{'isbn10': '0143036491', 'isbn13': '9780143036494'}, {'isbn10': '1101200979', 'isbn13': '9781101200971'}, {'isbn10': '0786581794', 'isbn13': '9780786581795'}, {'isbn10': '0143034480', 'isbn13': '9780143034483'}, {'isbn10': '0593346467', 'isbn13': '9780593346464'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Great-Influenza-Deadliest-Pandemic/dp/0143036491?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143036494?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143036494'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BGREAT%252BINFLUENZA%252FJohn%252BM.%252BBarry%252F9780143036494&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BGREAT%252BINFLUENZA%252BJohn%252BM.%252BBarry'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143036494&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BGREAT%2BINFLUENZA'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143036494%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BGREAT%2BINFLUENZA%2BJohn%2BM.%2BBarry%26aff%3DNYT'}]",nyt://book/2d3e0ec6-c711-5fc4-9a79-8d6d363b28f3,2020-04-05
6,4,11,0,0,0374201234,9780374201234,"Melcher Media/MCD/Farrar, Straus & Giroux",Various skills and techniques used on the court by the late Los Angeles Lakers player.,0.00,THE MAMBA MENTALITY,Kobe Bryant,by Kobe Bryant,,https://storage.googleapis.com/du-prd/books/images/9780374201234.jpg,330,397,https://www.amazon.com/Mamba-Mentality-How-Play/dp/0374201234?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0374201234', 'isbn13': '9780374201234'}, {'isbn10': '0374719152', 'isbn13': '9780374719159'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Mamba-Mentality-How-Play/dp/0374201234?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780374201234?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374201234'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BMAMBA%252BMENTALITY%252FKobe%252BBryant%252F9780374201234&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BMAMBA%252BMENTALITY%252BKobe%252BBryant'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780374201234&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BMAMBA%2BMENTALITY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780374201234%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BMAMBA%2BMENTALITY%2BKobe%2BBryant%26aff%3DNYT'}]",nyt://book/39d8b459-5a18-5e7d-b04c-8bda98c296aa,2020-04-05
7,13,68,0,0,1524763136,9781524763138,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,"[{'isbn10': '1524763136', 'isbn13': '9781524763138'}, {'isbn10': '0525633677', 'isbn13': '9780525633679'}, {'isbn10': '1524763144', 'isbn13': '9781524763145'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524763138?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524763138'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBECOMING%252FMichelle%252BObama%252F9781524763138&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBECOMING%252BMichelle%252BObama'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524763138&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBECOMING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524763138%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBECOMING%2BMichelle%2BObama%26aff%3DNYT'}]",nyt://book/2892bc2e-4ad3-5e0a-bc6e-d2cd983c3c52,2020-04-05
8,3,2,0,0,1984878255,9781984878250,Pamela Dorman,"Stories, interviews and reflections on the act of letting go of resentment.",0.00,THE GIFT OF FORGIVENESS,Katherine Schwarzenegger Pratt,by Katherine Schwarzenegger Pratt,,https://storage.googleapis.com/du-prd/books/images/9781984878250.jpg,338,500,https://www.amazon.com/dp/1984878255?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1984878255', 'isbn13': '9781984878250'}, {'isbn10': '1984878263', 'isbn13': '9781984878267'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1984878255?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781984878250?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984878250'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BGIFT%252BOF%252BFORGIVENESS%252FKatherine%252BSchwarzenegger%252BPratt%252F9781984878250&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BGIFT%252BOF%252BFORGIVENESS%252BKatherine%252BSchwarzenegger%252BPratt'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781984878250&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BGIFT%2BOF%2BFORGIVENESS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781984878250%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BGIFT%2BOF%2BFORGIVENESS%2BKatherine%2BSchwarzenegger%2BPratt%26aff%3DNYT'}]",nyt://book/034bdf2a-6bcc-5826-8db6-2920de1e7898,2020-04-05
9,9,99,0,0,0062316117,9780062316110,Harper,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062316095', 'isbn13': '9780062316097'}, {'isbn10': '0062316109', 'isbn13': '9780062316103'}, {'isbn10': '0062796232', 'isbn13': '9780062796233'}, {'isbn10': '1494576902', 'isbn13': '9781494576905'}, {'isbn10': '0062316117', 'isbn13': '9780062316110'}, {'isbn10': '1494506904', 'isbn13': '9781494506902'}, {'isbn10': '1494556901', 'isbn13': '9781494556907'}, {'isbn10': '1473523788', 'isbn13': '9781473523784'}, {'isbn10': '1538456583', 'isbn13': '9781538456583'}, {'isbn10': '1538456605', 'isbn13': '9781538456606'}, {'isbn10': '1538456591', 'isbn13': '9781538456590'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062316110?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062316110'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSAPIENS%252FYuval%252BNoah%252BHarari%252F9780062316110&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSAPIENS%252BYuval%252BNoah%252BHarari'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062316110&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSAPIENS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062316110%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSAPIENS%2BYuval%2BNoah%2BHarari%26aff%3DNYT'}]",nyt://book/8396e181-cd69-5074-a009-ec8f051c54f2,2020-04-05
10,0,28,0,0,1328663043,9781328663047,Houghton Mifflin Harcourt,A psychotherapist gains unexpected insights when she becomes another therapist’s patient.,0.00,MAYBE YOU SHOULD TALK TO SOMEONE,Lori Gottlieb,by Lori Gottlieb,,https://storage.googleapis.com/du-prd/books/images/9781328662057.jpg,328,495,https://www.amazon.com/Maybe-You-Should-Talk-Someone/dp/1328662055?tag=NYTBSREV-20,,https://www.nytimes.com/2019/04/16/books/review/lori-gottlieb-maybe-you-should-talk-to-someone.html,,,,"[{'isbn10': '1328662055', 'isbn13': '9781328662057'}, {'isbn10': '1328663043', 'isbn13': '9781328663047'}, {'isbn10': '0358299233', 'isbn13': '9780358299233'}, {'isbn10': '1799717429', 'isbn13': '9781799717423'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Maybe-You-Should-Talk-Someone/dp/1328662055?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781328663047?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781328663047'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMAYBE%252BYOU%252BSHOULD%252BTALK%252BTO%252BSOMEONE%252FLori%252BGottlieb%252F9781328663047&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMAYBE%252BYOU%252BSHOULD%252BTALK%252BTO%252BSOMEONE%252BLori%252BGottlieb'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781328663047&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DMAYBE%2BYOU%2BSHOULD%2BTALK%2BTO%2BSOMEONE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781328663047%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMAYBE%2BYOU%2BSHOULD%2BTALK%2BTO%2BSOMEONE%2BLori%2BGottlieb%26aff%3DNYT'}]",nyt://book/50a9a6a5-176e-54dc-b65b-0d8edd67f955,2020-04-05
11,8,28,0,0,0316478520,9780316478526,"Little, Brown",Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.,0.00,TALKING TO STRANGERS,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316478526.jpg,330,491,https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20,,https://www.nytimes.com/2019/09/04/books/review-talking-to-strangers-malcolm-gladwell.html,,,,"[{'isbn10': '0316478520', 'isbn13': '9780316478526'}, {'isbn10': '0316535575', 'isbn13': '9780316535571'}, {'isbn10': '0316535621', 'isbn13': '9780316535625'}, {'isbn10': '1549150340', 'isbn13': '9781549150340'}, {'isbn10': '1549150332', 'isbn13': '9781549150333'}, {'isbn10': '1549100025', 'isbn13': '9781549100024'}, {'isbn10': '1549100017', 'isbn13': '9781549100017'}, {'isbn10': '0316299227', 'isbn13': '9780316299220'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316478526?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316478526'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTALKING%252BTO%252BSTRANGERS%252FMalcolm%252BGladwell%252F9780316478526&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTALKING%252BTO%252BSTRANGERS%252BMalcolm%252BGladwell'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316478526&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTALKING%2BTO%2BSTRANGERS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316478526%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTALKING%2BTO%2BSTRANGERS%2BMalcolm%2BGladwell%26aff%3DNYT'}]",nyt://book/b3a4a570-37de-54bd-97de-8dbd6775a663,2020-04-05
12,10,13,0,0,0307279286,9780307279286,Doubleday,A look at the conflict in Northern Ireland known as the Troubles.,0.00,SAY NOTHING,Patrick Radden Keefe,by Patrick Radden Keefe,,https://storage.googleapis.com/du-prd/books/images/9780385521314.jpg,326,495,https://www.amazon.com/Say-Nothing-Murder-Northern-Ireland/dp/0385521316?tag=NYTBSREV-20,,https://www.nytimes.com/2019/02/22/books/review/say-nothing-patrick-radden-keefe.html,,,,"[{'isbn10': '0385521316', 'isbn13': '9780385521314'}, {'isbn10': '0385543379', 'isbn13': '9780385543378'}, {'isbn10': '1984883216', 'isbn13': '9781984883216'}, {'isbn10': '0307279286', 'isbn13': '9780307279286'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Say-Nothing-Murder-Northern-Ireland/dp/0385521316?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307279286?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307279286'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSAY%252BNOTHING%252FPatrick%252BRadden%252BKeefe%252F9780307279286&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSAY%252BNOTHING%252BPatrick%252BRadden%252BKeefe'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307279286&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSAY%2BNOTHING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307279286%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSAY%2BNOTHING%2BPatrick%2BRadden%2BKeefe%26aff%3DNYT'}]",nyt://book/f52dd69c-406d-5174-8cdf-8594d1902b26,2020-04-05
13,14,30,0,0,081298496X,9780812984965,Spiegel & Grau,A law professor and MacArthur grant recipient’s memoir of his decades of work to free innocent people condemned to death.,0.00,JUST MERCY,Bryan Stevenson,by Bryan Stevenson,,https://storage.googleapis.com/du-prd/books/images/9780812994520.jpg,128,193,http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20,,,,https://www.nytimes.com/2014/10/19/books/review/just-mercy-by-bryan-stevenson.html,,"[{'isbn10': '0812994523', 'isbn13': '9780812994520'}, {'isbn10': '0553550608', 'isbn13': '9780553550603'}, {'isbn10': '1925113574', 'isbn13': '9781925113570'}, {'isbn10': '081298496X', 'isbn13': '9780812984965'}, {'isbn10': '0593133935', 'isbn13': '9780593133934'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812984965?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812984965'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FJUST%252BMERCY%252FBryan%252BStevenson%252F9780812984965&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DJUST%252BMERCY%252BBryan%252BStevenson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812984965&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DJUST%2BMERCY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812984965%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DJUST%2BMERCY%2BBryan%2BStevenson%26aff%3DNYT'}]",nyt://book/cd6d25c8-a6f0-55a4-b322-e8eb0dbb5fb3,2020-04-05
14,0,1,0,0,0316343684,9780316343688,"Little, Brown",How epidemics and pandemics can disrupt everyday life and world order.,0.00,DEADLIEST ENEMY,Michael T Osterholm and Mark Olshaker,by Michael T. Osterholm and Mark Olshaker,,https://storage.googleapis.com/du-prd/books/images/9780316343695.jpg,322,500,https://www.amazon.com/dp/0316343692?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316343692', 'isbn13': '9780316343695'}, {'isbn10': '0316343684', 'isbn13': '9780316343688'}, {'isbn10': '1478905212', 'isbn13': '9781478905219'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0316343692?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316343688?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316343688'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDEADLIEST%252BENEMY%252FMichael%252BT%252BOsterholm%252Band%252BMark%252BOlshaker%252F9780316343688&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDEADLIEST%252BENEMY%252BMichael%252BT%252BOsterholm%252Band%252BMark%252BOlshaker'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316343688&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDEADLIEST%2BENEMY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316343688%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDEADLIEST%2BENEMY%2BMichael%2BT%2BOsterholm%2Band%2BMark%2BOlshaker%26aff%3DNYT'}]",nyt://book/8ee5d7f4-bf7d-5e33-a7b4-10a235f65973,2020-04-05
