rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
11,0,58,0,0,0805095152,9780805095159,Metropolitan/Holt,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",0.00,BEING MORTAL,Atul Gawande,by Atul Gawande,,https://storage.googleapis.com/du-prd/books/images/9780805095159.jpg,328,495,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBSREV-20,,https://www.nytimes.com/2014/10/17/arts/being-mortal-by-atul-gawande.html,,https://www.nytimes.com/2014/11/09/books/review/atul-gawande-being-mortal-review.html,,"[{'isbn10': '0805095152', 'isbn13': '9780805095159'}, {'isbn10': '1427244235', 'isbn13': '9781427244239'}, {'isbn10': '1410478122', 'isbn13': '9781410478122'}, {'isbn10': '1514732998', 'isbn13': '9781514732991'}, {'isbn10': '1250081246', 'isbn13': '9781250081247'}, {'isbn10': '1250076226', 'isbn13': '9781250076229'}, {'isbn10': '1594139245', 'isbn13': '9781594139246'}, {'isbn10': '1427244243', 'isbn13': '9781427244246'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780805095159?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780805095159'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBEING%252BMORTAL%252FAtul%252BGawande%252F9780805095159&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBEING%252BMORTAL%252BAtul%252BGawande'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780805095159&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBEING%2BMORTAL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780805095159%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBEING%2BMORTAL%2BAtul%2BGawande%26aff%3DNYT'}]",nyt://book/da4f9f72-c4b7-5e41-bf03-4f4f1278628f,2016-03-13
12,14,6,0,0,0385535597,9780385535595,Doubleday,An account of how the Koch brothers and other super-wealthy donors deployed their money to change American politics.,0.00,DARK MONEY,Jane Mayer,by Jane Mayer,,https://storage.googleapis.com/du-prd/books/images/9780385535601.jpg,326,495,http://www.amazon.com/Dark-Money-History-Billionaires-Radical-ebook/dp/B0180SU4OA?tag=NYTBSREV-20,,,,https://www.nytimes.com/2016/01/24/books/review/dark-money-by-jane-mayer.html,,"[{'isbn10': '0385535597', 'isbn13': '9780385535595'}, {'isbn10': '0385535600', 'isbn13': '9780385535601'}, {'isbn10': '0307947904', 'isbn13': '9780307947901'}, {'isbn10': '0735210330', 'isbn13': '9780735210332'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Dark-Money-History-Billionaires-Radical-ebook/dp/B0180SU4OA?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385535595?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385535595'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDARK%252BMONEY%252FJane%252BMayer%252F9780385535595&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDARK%252BMONEY%252BJane%252BMayer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385535595&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDARK%2BMONEY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385535595%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDARK%2BMONEY%2BJane%2BMayer%26aff%3DNYT'}]",nyt://book/878b462c-f2ff-50e5-9f61-77d6ae99e2bd,2016-03-13
13,0,1,0,0,0061940577,9780061940576,HarperCollins,Theodore Roosevelt's crusade for conservation. Originally published in 2009.,0.00,THE WILDERNESS WARRIOR,Douglas Brinkley,by Douglas Brinkley,,https://storage.googleapis.com/du-prd/books/images/9780060565282.jpg,128,192,http://www.amazon.com/The-Wilderness-Warrior-Theodore-Roosevelt/dp/0060565284?tag=NYTBSREV-20,,https://www.nytimes.com/2009/07/23/books/23maslin.html,,https://www.nytimes.com/2009/08/09/books/review/Rosen-t.html,,"[{'isbn10': '0061940577', 'isbn13': '9780061940576'}, {'isbn10': '0060565314', 'isbn13': '9780060565312'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Wilderness-Warrior-Theodore-Roosevelt/dp/0060565284?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780061940576?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780061940576'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BWILDERNESS%252BWARRIOR%252FDouglas%252BBrinkley%252F9780061940576&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BWILDERNESS%252BWARRIOR%252BDouglas%252BBrinkley'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780061940576&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BWILDERNESS%2BWARRIOR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780061940576%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BWILDERNESS%2BWARRIOR%2BDouglas%2BBrinkley%26aff%3DNYT'}]",nyt://book/575d609a-bb24-5b58-8e9b-ae9e5355d884,2016-03-13
14,9,7,0,0,0399588639,9780399588631,Random House,"In a conversation with a Vatican reporter, the pontiff explores his faith.",0.00,THE NAME OF GOD IS MERCY,Pope Francis with Andrea Tornielli,by Pope Francis with Andrea Tornielli,,https://storage.googleapis.com/du-prd/books/images/9780399588648.jpg,330,487,http://www.amazon.com/The-Name-God-Is-Mercy-ebook/dp/B017G7IVTG?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0399588639', 'isbn13': '9780399588631'}, {'isbn10': '0399588647', 'isbn13': '9780399588648'}, {'isbn10': '0735209723', 'isbn13': '9780735209725'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Name-God-Is-Mercy-ebook/dp/B017G7IVTG?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780399588631?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399588631'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BNAME%252BOF%252BGOD%252BIS%252BMERCY%252FPope%252BFrancis%252Bwith%252BAndrea%252BTornielli%252F9780399588631&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BNAME%252BOF%252BGOD%252BIS%252BMERCY%252BPope%252BFrancis%252Bwith%252BAndrea%252BTornielli'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399588631&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BNAME%2BOF%2BGOD%2BIS%2BMERCY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399588631%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BNAME%2BOF%2BGOD%2BIS%2BMERCY%2BPope%2BFrancis%2Bwith%2BAndrea%2BTornielli%26aff%3DNYT'}]",nyt://book/da213e0c-b734-54c1-b188-e966a274bbd6,2016-03-13
15,0,16,0,0,1591848067,9781591848066,Sentinel,The war against the Barbary pirates in 1801.,0.00,THOMAS JEFFERSON AND THE TRIPOLI PIRATES,Brian Kilmeade and Don Yaeger,by Brian Kilmeade and Don Yaeger,,https://storage.googleapis.com/du-prd/books/images/9780698197411.jpg,328,495,http://www.amazon.com/Thomas-Jefferson-Tripoli-Pirates-Forgotten-ebook/dp/B00SI0B5GW?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1591848067', 'isbn13': '9781591848066'}, {'isbn10': '0698197410', 'isbn13': '9780698197411'}, {'isbn10': '0143129430', 'isbn13': '9780143129431'}, {'isbn10': '0143131834', 'isbn13': '9780143131830'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Thomas-Jefferson-Tripoli-Pirates-Forgotten-ebook/dp/B00SI0B5GW?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781591848066?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781591848066'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHOMAS%252BJEFFERSON%252BAND%252BTHE%252BTRIPOLI%252BPIRATES%252FBrian%252BKilmeade%252Band%252BDon%252BYaeger%252F9781591848066&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHOMAS%252BJEFFERSON%252BAND%252BTHE%252BTRIPOLI%252BPIRATES%252BBrian%252BKilmeade%252Band%252BDon%252BYaeger'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781591848066&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHOMAS%2BJEFFERSON%2BAND%2BTHE%2BTRIPOLI%2BPIRATES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781591848066%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHOMAS%2BJEFFERSON%2BAND%2BTHE%2BTRIPOLI%2BPIRATES%2BBrian%2BKilmeade%2Band%2BDon%2BYaeger%26aff%3DNYT'}]",nyt://book/13b22436-4e9e-55a8-b5c2-d41bd3e95cfe,2016-03-13
16,0,0,0,0,1627792414,9781627792417,Holt,"The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.
",0.00,KILLING REAGAN,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9781627792424.jpg,328,495,http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1627792414', 'isbn13': '9781627792417'}, {'isbn10': '1627792422', 'isbn13': '9781627792424'}, {'isbn10': '1427262292', 'isbn13': '9781427262295'}, {'isbn10': '1410482596', 'isbn13': '9781410482594'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781627792417?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781627792417'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BREAGAN%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9781627792417&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BREAGAN%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781627792417&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BREAGAN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781627792417%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BREAGAN%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/c8e63d8e-da49-5d9f-ad41-745846e41c82,2016-03-13
17,0,0,0,0,None,9781455582297,Twelve,Six C.I.A. contract employees discuss their experience during the attack on the State Department compound and the C.I.A. station called the “annex” in Benghazi in 2012.,0.00,13 HOURS,Mitchell Zuckoff with members of the Annex Security Team,by Mitchell Zuckoff with members of the Annex Security Team,,https://storage.googleapis.com/du-prd/books/images/9781455582297.jpg,128,194,http://www.amazon.com/13-Hours-Account-Happened-Benghazi-ebook/dp/B00LEWR0SS?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1455582271', 'isbn13': '9781455582273'}, {'isbn10': '1455530093', 'isbn13': '9781455530090'}, {'isbn10': '1478953195', 'isbn13': '9781478953197'}, {'isbn10': '1455538442', 'isbn13': '9781455538447'}, {'isbn10': '1455538396', 'isbn13': '9781455538393'}, {'isbn10': '145558228X', 'isbn13': '9781455582280'}, {'isbn10': '1478961139', 'isbn13': '9781478961130'}, {'isbn10': '1455561843', 'isbn13': '9781455561841'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/13-Hours-Account-Happened-Benghazi-ebook/dp/B00LEWR0SS?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781455582297?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781455582297'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252F13%252BHOURS%252FMitchell%252BZuckoff%252Bwith%252Bmembers%252Bof%252Bthe%252BAnnex%252BSecurity%252BTeam%252F9781455582297&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253D13%252BHOURS%252BMitchell%252BZuckoff%252Bwith%252Bmembers%252Bof%252Bthe%252BAnnex%252BSecurity%252BTeam'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781455582297&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3D13%2BHOURS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781455582297%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3D13%2BHOURS%2BMitchell%2BZuckoff%2Bwith%2Bmembers%2Bof%2Bthe%2BAnnex%2BSecurity%2BTeam%26aff%3DNYT'}]",nyt://book/4e235339-de31-576b-8741-2a67f104da2f,2016-03-13
18,0,0,0,0,1101967803,9781101967805,Ballantine,"The life story of a leader in the Black Muslim movement and his views on racism in American society. Read by Laurence Fishburne. 16 hours, 52 minutes unabridged.",0.00,THE AUTOBIOGRAPHY OF MALCOLM X,as told to Alex Haley,as told to Alex Haley,,https://storage.googleapis.com/du-prd/books/images/9781101967805.jpg,302,495,http://www.amazon.com/The-Autobiography-Malcolm-X-ebook/dp/B013ZNNX5C?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1101967803', 'isbn13': '9781101967805'}, {'isbn10': '1713530694', 'isbn13': '9781713530695'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Autobiography-Malcolm-X-ebook/dp/B013ZNNX5C?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101967805?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101967805'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BAUTOBIOGRAPHY%252BOF%252BMALCOLM%252BX%252Fas%252Btold%252Bto%252BAlex%252BHaley%252F9781101967805&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BAUTOBIOGRAPHY%252BOF%252BMALCOLM%252BX%252Bas%252Btold%252Bto%252BAlex%252BHaley'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101967805&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BAUTOBIOGRAPHY%2BOF%2BMALCOLM%2BX'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101967805%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BAUTOBIOGRAPHY%2BOF%2BMALCOLM%2BX%2Bas%2Btold%2Bto%2BAlex%2BHaley%26aff%3DNYT'}]",nyt://book/5a5bfb09-42e5-5243-a9b9-eb64b90a0ad1,2016-03-13
19,0,0,0,0,006244428X,9780062444288,Morrow/HarperCollins,"An Arizona prosecutor describes building the case against Jodi Arias, who was found guilty of murdering her ex-boyfriend, Travis Alexander, in 2013.",0.00,CONVICTION,Juan Martinez,by Juan Martinez,,https://storage.googleapis.com/du-prd/books/images/9780062444301.jpg,328,495,http://www.amazon.com/Conviction-Untold-Story-Putting-Behind-ebook/dp/B0105VDUSM?tag=NYTBSREV-20,,,,,,"[{'isbn10': '006244428X', 'isbn13': '9780062444288'}, {'isbn10': '0062444301', 'isbn13': '9780062444301'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Conviction-Untold-Story-Putting-Behind-ebook/dp/B0105VDUSM?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062444288?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062444288'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCONVICTION%252FJuan%252BMartinez%252F9780062444288&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCONVICTION%252BJuan%252BMartinez'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062444288&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DCONVICTION'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062444288%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCONVICTION%2BJuan%2BMartinez%26aff%3DNYT'}]",nyt://book/0b977f93-d40a-516a-87ef-4017a03ccb88,2016-03-13
20,0,0,0,0,0062035037,9780062035035,Harper Perennial,"The story of George Scovell, whose decoding of enemy communications was pivotal in the British victory over Napoleon. Originally published in 2002.",0.00,THE MAN WHO BROKE NAPOLEON'S CODES,Mark Urban,by Mark Urban,,https://storage.googleapis.com/du-prd/books/images/9780062035035.jpg,299,495,http://www.amazon.com/The-Man-Broke-Napoleons-Codes-ebook/dp/B003ZSHUM0?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062035037', 'isbn13': '9780062035035'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Man-Broke-Napoleons-Codes-ebook/dp/B003ZSHUM0?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062035035?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062035035'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BMAN%252BWHO%252BBROKE%252BNAPOLEON%252527S%252BCODES%252FMark%252BUrban%252F9780062035035&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BMAN%252BWHO%252BBROKE%252BNAPOLEON%252527S%252BCODES%252BMark%252BUrban'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062035035&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BMAN%2BWHO%2BBROKE%2BNAPOLEON%2527S%2BCODES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062035035%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BMAN%2BWHO%2BBROKE%2BNAPOLEON%2527S%2BCODES%2BMark%2BUrban%26aff%3DNYT'}]",nyt://book/df091e6e-2073-522e-8a5b-099711234c93,2016-03-13
