rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
10,0,1,0,0,039333306X,9780393333060,Norton,How a Warsaw couple sheltered Jews and members of the Resistance during World War II. Originally published in 2007.,0.00,THE ZOOKEEPER’S WIFE,Diane Ackerman,by Diane Ackerman,,https://storage.googleapis.com/du-prd/books/images/9780393333060.jpg,300,450,http://www.amazon.com/The-Zookeepers-Wife-War-Story/dp/039333306X?tag=NYTBSREV-20,,,,https://www.nytimes.com/2007/09/09/books/review/Max-t.html,,"[{'isbn10': '039333306X', 'isbn13': '9780393333060'}, {'isbn10': '0393354253', 'isbn13': '9780393354256'}, {'isbn10': '0393069354', 'isbn13': '9780393069358'}, {'isbn10': '0393354261', 'isbn13': '9780393354263'}, {'isbn10': '0393061728', 'isbn13': '9780393061727'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Zookeepers-Wife-War-Story/dp/039333306X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393333060?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393333060'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BZOOKEEPER%2525E2%252580%252599S%252BWIFE%252FDiane%252BAckerman%252F9780393333060&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BZOOKEEPER%2525E2%252580%252599S%252BWIFE%252BDiane%252BAckerman'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393333060&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BZOOKEEPER%25E2%2580%2599S%2BWIFE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393333060%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BZOOKEEPER%25E2%2580%2599S%2BWIFE%2BDiane%2BAckerman%26aff%3DNYT'}]",nyt://book/5ee0f01d-53d3-53de-8035-782ccd87987c,2017-02-26
11,0,1,0,0,0812995805,9780812995800,Random House,"The career of the hedge-fund manager Steven A. Cohen, whose firm was the target of a seven-year investigation that resulted in a plea of guilty to insider trading, although he himself was not charged.",0.00,BLACK EDGE,Sheelah Kolhatkar,by Sheelah Kolhatkar,,https://storage.googleapis.com/du-prd/books/images/9780812995800.jpg,326,495,https://www.amazon.com/Black-Edge-Inside-Information-Wanted/dp/0812995805?tag=NYTBSREV-20,,https://www.nytimes.com/2017/02/07/books/review/black-edge-sheelah-kolhatkar.html,,,,"[{'isbn10': '0812995805', 'isbn13': '9780812995800'}, {'isbn10': '0812995813', 'isbn13': '9780812995817'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Black-Edge-Inside-Information-Wanted/dp/0812995805?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812995800?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812995800'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBLACK%252BEDGE%252FSheelah%252BKolhatkar%252F9780812995800&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBLACK%252BEDGE%252BSheelah%252BKolhatkar'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812995800&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBLACK%2BEDGE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812995800%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBLACK%2BEDGE%2BSheelah%2BKolhatkar%26aff%3DNYT'}]",nyt://book/4cce9493-6169-58a1-af61-50a082b7b1bd,2017-02-26
12,12,10,0,0,0393254593,9780393254594,Norton,How the psychologists Daniel Kahneman and Amos Tversky upended assumptions about the decision-making process and invented the field of behavioral economics.,0.00,THE UNDOING PROJECT,Michael Lewis,by Michael Lewis,,https://storage.googleapis.com/du-prd/books/images/9780393254600.jpg,323,495,https://www.amazon.com/Undoing-Project-Friendship-Changed-Minds-ebook/dp/B01GI6S7EK?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0393254593', 'isbn13': '9780393254594'}, {'isbn10': '039363437X', 'isbn13': '9780393634372'}, {'isbn10': '0393254607', 'isbn13': '9780393254600'}, {'isbn10': '1410496457', 'isbn13': '9781410496454'}, {'isbn10': '0393354776', 'isbn13': '9780393354775'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Undoing-Project-Friendship-Changed-Minds-ebook/dp/B01GI6S7EK?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393254594?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393254594'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BUNDOING%252BPROJECT%252FMichael%252BLewis%252F9780393254594&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BUNDOING%252BPROJECT%252BMichael%252BLewis'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393254594&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BUNDOING%2BPROJECT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393254594%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BUNDOING%2BPROJECT%2BMichael%2BLewis%26aff%3DNYT'}]",nyt://book/5ecd45ad-8552-5f5f-8d7b-6ab0bb3bf624,2017-02-26
13,6,6,0,0,1455540005,9781455540006,Grand Central,A frightening search for a lost civilization in the Honduran rain forest.,0.00,THE LOST CITY OF THE MONKEY GOD,Douglas Preston,by Douglas Preston,,https://storage.googleapis.com/du-prd/books/images/9781455540020.jpg,329,495,https://www.amazon.com/Lost-City-Monkey-God-Story-ebook/dp/B01G1K1RTA?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1455540005', 'isbn13': '9781455540006'}, {'isbn10': '1455540021', 'isbn13': '9781455540020'}, {'isbn10': '1455540013', 'isbn13': '9781455540013'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Lost-City-Monkey-God-Story-ebook/dp/B01G1K1RTA?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781455540006?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781455540006'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BLOST%252BCITY%252BOF%252BTHE%252BMONKEY%252BGOD%252FDouglas%252BPreston%252F9781455540006&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BLOST%252BCITY%252BOF%252BTHE%252BMONKEY%252BGOD%252BDouglas%252BPreston'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781455540006&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BLOST%2BCITY%2BOF%2BTHE%2BMONKEY%2BGOD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781455540006%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BLOST%2BCITY%2BOF%2BTHE%2BMONKEY%2BGOD%2BDouglas%2BPreston%26aff%3DNYT'}]",nyt://book/6a85ce8d-01f4-52b0-9826-ab89b7bc4880,2017-02-26
14,9,51,0,0,081298840X,9780812988406,Random House,A memoir by a physician who received a diagnosis of Stage IV lung cancer at the age of 36.,0.00,WHEN BREATH BECOMES AIR,Paul Kalanithi,by Paul Kalanithi,,https://storage.googleapis.com/du-prd/books/images/9780812988413.jpg,330,488,http://www.amazon.com/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B00XSSYR50?tag=NYTBSREV-20,,,,,,"[{'isbn10': '081298840X', 'isbn13': '9780812988406'}, {'isbn10': '0812988418', 'isbn13': '9780812988413'}, {'isbn10': '1410487857', 'isbn13': '9781410487858'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B00XSSYR50?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812988406?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812988406'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWHEN%252BBREATH%252BBECOMES%252BAIR%252FPaul%252BKalanithi%252F9780812988406&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWHEN%252BBREATH%252BBECOMES%252BAIR%252BPaul%252BKalanithi'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812988406&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWHEN%2BBREATH%2BBECOMES%2BAIR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812988406%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWHEN%2BBREATH%2BBECOMES%2BAIR%2BPaul%2BKalanithi%26aff%3DNYT'}]",nyt://book/9944bee9-d6fa-5956-bf21-c3b11e5d28ab,2017-02-26
15,7,3,0,0,1250135990,9781250135995,St. Martin's,A frank and searing discussion of race.,0.00,TEARS WE CANNOT STOP,Michael Eric Dyson,by Michael Eric Dyson,,https://storage.googleapis.com/du-prd/books/images/9781250135995.jpg,330,487,https://www.amazon.com/Tears-We-Cannot-Stop-America/dp/1250135990?tag=NYTBSREV-20,,https://www.nytimes.com/2017/01/12/books/review/tears-we-cannot-stop-michael-eric-dyson.html,,,,"[{'isbn10': '1250135990', 'isbn13': '9781250135995'}, {'isbn10': '1250136008', 'isbn13': '9781250136008'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Tears-We-Cannot-Stop-America/dp/1250135990?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250135995?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250135995'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTEARS%252BWE%252BCANNOT%252BSTOP%252FMichael%252BEric%252BDyson%252F9781250135995&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTEARS%252BWE%252BCANNOT%252BSTOP%252BMichael%252BEric%252BDyson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250135995&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTEARS%2BWE%2BCANNOT%2BSTOP'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250135995%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTEARS%2BWE%2BCANNOT%2BSTOP%2BMichael%2BEric%2BDyson%26aff%3DNYT'}]",nyt://book/e99f2167-a931-5521-adff-df437e50a1bc,2017-02-26
1,2,30,0,0,0062300547,9780062300546,HarperCollins,A Yale Law School graduate looks at the struggles of the white working class through the story of his own childhood in the Rust Belt.,0.00,HILLBILLY ELEGY,J.D. Vance,by J.D. Vance,,https://storage.googleapis.com/du-prd/books/images/9780062300560.jpg,328,495,http://www.amazon.com/Hillbilly-Elegy-Memoir-Family-Culture-ebook/dp/B0166ISAS8?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062300547', 'isbn13': '9780062300546'}, {'isbn10': '0062300563', 'isbn13': '9780062300560'}, {'isbn10': '141049666X', 'isbn13': '9781410496669'}, {'isbn10': '0062300555', 'isbn13': '9780062300553'}, {'isbn10': '1432840002', 'isbn13': '9781432840006'}, {'isbn10': '0062477528', 'isbn13': '9780062477521'}, {'isbn10': '0062872257', 'isbn13': '9780062872258'}, {'isbn10': '0063045982', 'isbn13': '9780063045989'}, {'isbn10': '1504734335', 'isbn13': '9781504734332'}, {'isbn10': '1504734343', 'isbn13': '9781504734349'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Hillbilly-Elegy-Memoir-Family-Culture-ebook/dp/B0166ISAS8?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062300546?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062300546'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHILLBILLY%252BELEGY%252FJ.D.%252BVance%252F9780062300546&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHILLBILLY%252BELEGY%252BJ.D.%252BVance'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062300546&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHILLBILLY%2BELEGY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062300546%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHILLBILLY%2BELEGY%2BJ.D.%2BVance%26aff%3DNYT'}]",nyt://book/cd518a8a-4ce7-5465-a788-eeeb4244c83d,2017-03-05
2,1,10,0,0,0062363603,9780062363602,Morrow/HarperCollins,The story of the black women mathematicians at then-segregated NASA and its precursor. The basis of the movie.,0.00,HIDDEN FIGURES,Margot Lee Shetterly,by Margot Lee Shetterly,,https://storage.googleapis.com/du-prd/books/images/9780062363619.jpg,330,494,http://www.amazon.com/Hidden-Figures-American-Untold-Mathematicians-ebook/dp/B0166JFFD0?tag=NYTBSREV-20,,,,,,"[{'isbn10': '006236359X', 'isbn13': '9780062363596'}, {'isbn10': '0062363611', 'isbn13': '9780062363619'}, {'isbn10': '0062363603', 'isbn13': '9780062363602'}, {'isbn10': '0062466445', 'isbn13': '9780062466440'}, {'isbn10': '0062677284', 'isbn13': '9780062677280'}, {'isbn10': '0062798952', 'isbn13': '9780062798954'}, {'isbn10': '0062472070', 'isbn13': '9780062472076'}, {'isbn10': '1441709657', 'isbn13': '9781441709653'}, {'isbn10': '0062668587', 'isbn13': '9780062668585'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Hidden-Figures-American-Untold-Mathematicians-ebook/dp/B0166JFFD0?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062363602?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062363602'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHIDDEN%252BFIGURES%252FMargot%252BLee%252BShetterly%252F9780062363602&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHIDDEN%252BFIGURES%252BMargot%252BLee%252BShetterly'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062363602&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHIDDEN%2BFIGURES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062363602%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHIDDEN%2BFIGURES%2BMargot%2BLee%2BShetterly%26aff%3DNYT'}]",nyt://book/8f857528-696f-5759-9259-533bbeb21f09,2017-03-05
3,0,1,0,0,0718090195,9780718090197,W Publishing/Thomas Nelson,"The songwriter describes his difficult childhood, love for his wife, and her death from cancer in 2016.",0.00,THIS LIFE I LIVE,Rory Feek,by Rory Feek,,https://storage.googleapis.com/du-prd/books/images/9780718090197.jpg,330,495,https://www.amazon.com/This-Life-Live-Extraordinary-Ordinary/dp/0718090195?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0718090195', 'isbn13': '9780718090197'}, {'isbn10': '0718090128', 'isbn13': '9780718090128'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/This-Life-Live-Extraordinary-Ordinary/dp/0718090195?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780718090197?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780718090197'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHIS%252BLIFE%252BI%252BLIVE%252FRory%252BFeek%252F9780718090197&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHIS%252BLIFE%252BI%252BLIVE%252BRory%252BFeek'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780718090197&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHIS%2BLIFE%2BI%2BLIVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780718090197%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHIS%2BLIFE%2BI%2BLIVE%2BRory%2BFeek%26aff%3DNYT'}]",nyt://book/a4913d3f-d155-5dcc-860c-9c22f371ca16,2017-03-05
4,3,23,0,0,1627790624,9781627790628,Holt,The host of “The O’Reilly Factor” recounts the final years of World War II.,0.00,KILLING THE RISING SUN,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9781627790635.jpg,326,495,http://www.amazon.com/Killing-Rising-Sun-America-Vanquished-ebook/dp/B01CNTUGF4?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1627790624', 'isbn13': '9781627790628'}, {'isbn10': '1627790632', 'isbn13': '9781627790635'}, {'isbn10': '1427275866', 'isbn13': '9781427275868'}, {'isbn10': '1410493547', 'isbn13': '9781410493545'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Rising-Sun-America-Vanquished-ebook/dp/B01CNTUGF4?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781627790628?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781627790628'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BTHE%252BRISING%252BSUN%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9781627790628&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BTHE%252BRISING%252BSUN%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781627790628&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BTHE%2BRISING%2BSUN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781627790628%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BTHE%2BRISING%2BSUN%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/37dd4c95-0d26-521b-925d-91fba91a98b2,2017-03-05
