rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
2,1,3,0,0,0307408868,9780307408860,Crown,"The last voyage of the Lusitania, by the author of “The Devil in the White City.”",0.00,DEAD WAKE,Erik Larson,by Erik Larson,,https://storage.googleapis.com/du-prd/books/images/9780307408860.jpg,184,281,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBSREV-20,,,,https://www.nytimes.com/2015/03/08/books/review/erik-larsons-dead-wake-about-the-lusitania.html,,"[{'isbn10': '0307408868', 'isbn13': '9780307408860'}, {'isbn10': '0553446754', 'isbn13': '9780553446753'}, {'isbn10': '0553551620', 'isbn13': '9780553551624'}, {'isbn10': '0804194610', 'isbn13': '9780804194617'}, {'isbn10': '0307408876', 'isbn13': '9780307408877'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307408860?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307408860'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDEAD%252BWAKE%252FErik%252BLarson%252F9780307408860&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDEAD%252BWAKE%252BErik%252BLarson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307408860&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDEAD%2BWAKE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307408860%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDEAD%2BWAKE%2BErik%2BLarson%26aff%3DNYT'}]",nyt://book/a800b9b6-b2ee-5f85-a647-fb5d6201a227,2015-04-12
3,2,58,0,0,0062376330,9780062376336,Morrow/HarperCollins,A former member of the Navy SEALs discusses his battlefield experiences during the Iraq war. Kyle was shot to death in Texas in 2013.,0.00,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,by Chris Kyle with Scott McEwen and Jim DeFelice,,https://storage.googleapis.com/du-prd/books/images/9780062082374.jpg,328,495,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062082353', 'isbn13': '9780062082350'}, {'isbn10': '006208237X', 'isbn13': '9780062082374'}, {'isbn10': '0062209493', 'isbn13': '9780062209498'}, {'isbn10': '0062107062', 'isbn13': '9780062107060'}, {'isbn10': '0062238868', 'isbn13': '9780062238863'}, {'isbn10': '0062290797', 'isbn13': '9780062290793'}, {'isbn10': '0062376578', 'isbn13': '9780062376572'}, {'isbn10': '0062376330', 'isbn13': '9780062376336'}, {'isbn10': '0062297872', 'isbn13': '9780062297877'}, {'isbn10': '0062082361', 'isbn13': '9780062082367'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062376336?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062376336'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FAMERICAN%252BSNIPER%252FChris%252BKyle%252Bwith%252BScott%252BMcEwen%252Band%252BJim%252BDeFelice%252F9780062376336&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DAMERICAN%252BSNIPER%252BChris%252BKyle%252Bwith%252BScott%252BMcEwen%252Band%252BJim%252BDeFelice'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062376336&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DAMERICAN%2BSNIPER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062376336%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DAMERICAN%2BSNIPER%2BChris%2BKyle%2Bwith%2BScott%2BMcEwen%2Band%2BJim%2BDeFelice%26aff%3DNYT'}]",nyt://book/566065e5-3314-5370-b071-96a677ef4e42,2015-04-12
4,4,45,0,0,None,9781101622742,Viking,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,0.00,THE BOYS IN THE BOAT,Daniel James Brown,by Daniel James Brown,,https://storage.googleapis.com/du-prd/books/images/9781101622742.jpg,323,495,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBSREV-20,,,,,,"[{'isbn10': '067002581X', 'isbn13': '9780670025817'}, {'isbn10': '0143125478', 'isbn13': '9780143125471'}, {'isbn10': '159413779X', 'isbn13': '9781594137792'}, {'isbn10': '1611761697', 'isbn13': '9781611761696'}, {'isbn10': '1410459543', 'isbn13': '9781410459541'}, {'isbn10': '0143130838', 'isbn13': '9780143130833'}, {'isbn10': '1101620137', 'isbn13': '9781101620137'}, {'isbn10': '0606393129', 'isbn13': '9780606393126'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101622742?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101622742'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBOYS%252BIN%252BTHE%252BBOAT%252FDaniel%252BJames%252BBrown%252F9781101622742&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBOYS%252BIN%252BTHE%252BBOAT%252BDaniel%252BJames%252BBrown'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101622742&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBOYS%2BIN%2BTHE%2BBOAT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101622742%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBOYS%2BIN%2BTHE%2BBOAT%2BDaniel%2BJames%2BBrown%26aff%3DNYT'}]",nyt://book/8a7754e9-a33a-5c48-83e2-e0dae31106f1,2015-04-12
5,6,198,0,0,0679603751,9780679603757,Random House,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II; now a movie.,0.00,UNBROKEN,Laura Hillenbrand,by Laura Hillenbrand,,https://storage.googleapis.com/du-prd/books/images/9781400064168.jpg,264,400,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20,,https://www.nytimes.com/2010/11/15/books/15book.html,,https://www.nytimes.com/2010/11/21/books/review/Margolick-t.html,,"[{'isbn10': '1400064163', 'isbn13': '9781400064168'}, {'isbn10': '0679603751', 'isbn13': '9780679603757'}, {'isbn10': '0375435018', 'isbn13': '9780375435010'}, {'isbn10': '0739319698', 'isbn13': '9780739319697'}, {'isbn10': '0007378033', 'isbn13': '9780007378036'}, {'isbn10': '0812974492', 'isbn13': '9780812974492'}, {'isbn10': '0606355987', 'isbn13': '9780606355988'}, {'isbn10': '081298711X', 'isbn13': '9780812987119'}, {'isbn10': '0553397117', 'isbn13': '9780553397116'}, {'isbn10': '1101912626', 'isbn13': '9781101912621'}, {'isbn10': '1984818449', 'isbn13': '9781984818447'}, {'isbn10': '1984837621', 'isbn13': '9781984837622'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780679603757?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780679603757'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FUNBROKEN%252FLaura%252BHillenbrand%252F9780679603757&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DUNBROKEN%252BLaura%252BHillenbrand'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780679603757&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DUNBROKEN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780679603757%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DUNBROKEN%2BLaura%2BHillenbrand%26aff%3DNYT'}]",nyt://book/8eab8215-dfc5-5137-8ef6-896cfbaa0b32,2015-04-12
6,5,106,0,0,0307957659,9780307957658,Knopf,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail during the summer of 1995; now a movie.",0.00,WILD,Cheryl Strayed,by Cheryl Strayed,,https://storage.googleapis.com/du-prd/books/images/9780307476074.jpg,321,495,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBSREV-20,,https://www.nytimes.com/2012/03/28/books/wild-by-cheryl-strayed-a-walkabout-of-reinvention.html,,https://www.nytimes.com/2012/04/01/books/review/wild-a-hiking-memoir-by-cheryl-strayed.html,,"[{'isbn10': '0307592731', 'isbn13': '9780307592736'}, {'isbn10': '0307957659', 'isbn13': '9780307957658'}, {'isbn10': '0307476073', 'isbn13': '9780307476074'}, {'isbn10': '1594136742', 'isbn13': '9781594136740'}, {'isbn10': '0307970299', 'isbn13': '9780307970299'}, {'isbn10': '1101873442', 'isbn13': '9781101873441'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307957658?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307957658'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWILD%252FCheryl%252BStrayed%252F9780307957658&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWILD%252BCheryl%252BStrayed'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307957658&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWILD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307957658%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWILD%2BCheryl%2BStrayed%26aff%3DNYT'}]",nyt://book/ce6205d0-a44d-5311-ab30-791f724946e3,2015-04-12
7,0,9,0,0,0062218360,9780062218360,Morrow/HarperCollins,"How to solve problems creatively, from the authors of “Freakonomics.”",0.00,THINK LIKE A FREAK,Steven D Levitt and Stephen J Dubner,by Steven D. Levitt and Stephen J. Dubner,,https://storage.googleapis.com/du-prd/books/images/9780062218360.jpg,328,495,http://www.amazon.com/Think-Like-Freak-Authors-Freakonomics-ebook/dp/B00BATINVS?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062218336', 'isbn13': '9780062218339'}, {'isbn10': '0062218360', 'isbn13': '9780062218360'}, {'isbn10': '0062218409', 'isbn13': '9780062218407'}, {'isbn10': '006227841X', 'isbn13': '9780062278418'}, {'isbn10': '0062218344', 'isbn13': '9780062218346'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Think-Like-Freak-Authors-Freakonomics-ebook/dp/B00BATINVS?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062218360?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062218360'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHINK%252BLIKE%252BA%252BFREAK%252FSteven%252BD%252BLevitt%252Band%252BStephen%252BJ%252BDubner%252F9780062218360&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHINK%252BLIKE%252BA%252BFREAK%252BSteven%252BD%252BLevitt%252Band%252BStephen%252BJ%252BDubner'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062218360&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHINK%2BLIKE%2BA%2BFREAK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062218360%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHINK%2BLIKE%2BA%2BFREAK%2BSteven%2BD%2BLevitt%2Band%2BStephen%2BJ%2BDubner%26aff%3DNYT'}]",nyt://book/64ac8dcd-7521-565e-9571-5ab09051ef24,2015-04-12
8,0,1,0,0,0802198759,9780802198754,Grove,"A history of the king’s serial marriages, from Catherine of Aragon to Catherine Parr; first published in 1991.",0.00,THE SIX WIVES OF HENRY VIII,Alison Weir,by Alison Weir,,https://storage.googleapis.com/du-prd/books/images/9780802198754.jpg,324,495,http://www.amazon.com/The-Six-Wives-Henry-VIII-ebook/dp/B008UX8G5A?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0802198759', 'isbn13': '9780802198754'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Six-Wives-Henry-VIII-ebook/dp/B008UX8G5A?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780802198754?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780802198754'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BSIX%252BWIVES%252BOF%252BHENRY%252BVIII%252FAlison%252BWeir%252F9780802198754&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BSIX%252BWIVES%252BOF%252BHENRY%252BVIII%252BAlison%252BWeir'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780802198754&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BSIX%2BWIVES%2BOF%2BHENRY%2BVIII'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780802198754%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BSIX%2BWIVES%2BOF%2BHENRY%2BVIII%2BAlison%2BWeir%26aff%3DNYT'}]",nyt://book/f587c49c-564d-5229-a538-fe32f5d0b7f2,2015-04-12
9,7,25,0,0,0805095152,9780805095159,Metropolitan/Holt,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",0.00,BEING MORTAL,Atul Gawande,by Atul Gawande,,https://storage.googleapis.com/du-prd/books/images/9780805095159.jpg,328,495,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBSREV-20,,https://www.nytimes.com/2014/10/17/arts/being-mortal-by-atul-gawande.html,,https://www.nytimes.com/2014/11/09/books/review/atul-gawande-being-mortal-review.html,,"[{'isbn10': '0805095152', 'isbn13': '9780805095159'}, {'isbn10': '1427244235', 'isbn13': '9781427244239'}, {'isbn10': '1410478122', 'isbn13': '9781410478122'}, {'isbn10': '1514732998', 'isbn13': '9781514732991'}, {'isbn10': '1250081246', 'isbn13': '9781250081247'}, {'isbn10': '1250076226', 'isbn13': '9781250076229'}, {'isbn10': '1594139245', 'isbn13': '9781594139246'}, {'isbn10': '1427244243', 'isbn13': '9781427244246'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780805095159?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780805095159'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBEING%252BMORTAL%252FAtul%252BGawande%252F9780805095159&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBEING%252BMORTAL%252BAtul%252BGawande'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780805095159&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBEING%2BMORTAL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780805095159%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBEING%2BMORTAL%2BAtul%2BGawande%26aff%3DNYT'}]",nyt://book/da4f9f72-c4b7-5e41-bf03-4f4f1278628f,2015-04-12
10,3,3,0,0,0984504176,9780984504176,South Dakota Historical Society Press,"The writer’s autobiography, the source of her Little House on the Prairie books, completed in 1930 and never published, is annotated by a biographer.",0.00,PIONEER GIRL,Laura Ingalls Wilder,by Laura Ingalls Wilder,,https://storage.googleapis.com/du-prd/books/images/9780984504176.jpg,128,142,http://www.amazon.com/Pioneer-Girl-The-Annotated-Autobiography/dp/0984504176?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0984504176', 'isbn13': '9780984504176'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Pioneer-Girl-The-Annotated-Autobiography/dp/0984504176?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780984504176?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780984504176'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FPIONEER%252BGIRL%252FLaura%252BIngalls%252BWilder%252F9780984504176&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DPIONEER%252BGIRL%252BLaura%252BIngalls%252BWilder'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780984504176&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DPIONEER%2BGIRL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780984504176%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DPIONEER%2BGIRL%2BLaura%2BIngalls%2BWilder%26aff%3DNYT'}]",nyt://book/f7f82297-01bc-52c8-b331-5cedf3a915ea,2015-04-12
11,8,4,0,0,0802123414,9780802123411,Grove,"Overwhelmed by her father’s death, a British woman decides to raise a goshawk, a bird that is fierce and notoriously difficult to tame.",0.00,H IS FOR HAWK,Helen Macdonald,by Helen Macdonald,,https://storage.googleapis.com/du-prd/books/images/9780802123411.jpg,128,185,http://www.amazon.com/H-Is-Hawk-Helen-Macdonald/dp/0802123414?tag=NYTBSREV-20,,,,https://www.nytimes.com/2015/02/22/books/review/helen-macdonalds-h-is-for-hawk.html,,"[{'isbn10': '0802123414', 'isbn13': '9780802123411'}, {'isbn10': '1448130727', 'isbn13': '9781448130726'}, {'isbn10': '1481530968', 'isbn13': '9781481530965'}, {'isbn10': '148153095X', 'isbn13': '9781481530958'}, {'isbn10': '1410483614', 'isbn13': '9781410483614'}, {'isbn10': '0802124739', 'isbn13': '9780802124739'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/H-Is-Hawk-Helen-Macdonald/dp/0802123414?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780802123411?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780802123411'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FH%252BIS%252BFOR%252BHAWK%252FHelen%252BMacdonald%252F9780802123411&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DH%252BIS%252BFOR%252BHAWK%252BHelen%252BMacdonald'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780802123411&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DH%2BIS%2BFOR%2BHAWK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780802123411%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DH%2BIS%2BFOR%2BHAWK%2BHelen%2BMacdonald%26aff%3DNYT'}]",nyt://book/0a641a79-6b4c-5a43-833d-dc51daec6f1e,2015-04-12
