rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
4,4,17,0,0,0805096671,9780805096675,Henry Holt & Company,The host of “The O’Reilly Factor” recounts the events surrounding the assassination of John F. Kennedy.,0.00,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9780805096668.jpg,327,495,http://www.amazon.com/Killing-Kennedy-The-End-Camelot-ebook/dp/B0079886DY?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0805096663', 'isbn13': '9780805096668'}, {'isbn10': '0805096671', 'isbn13': '9780805096675'}, {'isbn10': '1427226849', 'isbn13': '9781427226846'}, {'isbn10': '1410452964', 'isbn13': '9781410452962'}, {'isbn10': '1250092337', 'isbn13': '9781250092335'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Kennedy-The-End-Camelot-ebook/dp/B0079886DY?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780805096675?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780805096675'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BKENNEDY%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9780805096675&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BKENNEDY%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780805096675&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BKENNEDY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780805096675%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BKENNEDY%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/c17f8796-a874-5cab-9e85-f453c4c277d5,2013-02-10
5,3,2,0,0,0307700666,9780307700667,Knopf Doubleday Publishing,The Pulitzer Prize-winning author examines the world of Scientology. ,0.00,GOING CLEAR,Lawrence Wright,by Lawrence Wright,,https://storage.googleapis.com/du-prd/books/images/9780307700667.jpg,330,476,http://www.amazon.com/Going-Clear-Scientology-Hollywood-Vintage/dp/0307745309?tag=NYTBSREV-20,,https://www.nytimes.com/2013/01/14/books/going-clear-by-lawrence-wright-examines-scientology.html,,https://www.nytimes.com/2013/01/20/books/review/going-clear-lawrence-wrights-book-on-scientology.html,,"[{'isbn10': '0307700666', 'isbn13': '9780307700667'}, {'isbn10': '0307745309', 'isbn13': '9780307745309'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Going-Clear-Scientology-Hollywood-Vintage/dp/0307745309?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307700667?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307700667'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGOING%252BCLEAR%252FLawrence%252BWright%252F9780307700667&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGOING%252BCLEAR%252BLawrence%252BWright'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307700667&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DGOING%2BCLEAR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307700667%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGOING%2BCLEAR%2BLawrence%2BWright%26aff%3DNYT'}]",nyt://book/f2a691a9-c6e7-5bd9-91d8-1705b98a241f,2013-02-10
6,5,21,0,0,None,9781101611302,Penguin Group,"An account of the mission that killed Osama bin Laden, by a former member of the Navy SEALs.",0.00,NO EASY DAY,Mark Owen with Kevin Maurer,by Mark Owen with Kevin Maurer,,https://storage.googleapis.com/du-prd/books/images/9781101611302.jpg,330,490,http://www.amazon.com/No-Easy-Day-Firsthand-Account/dp/0451468740?tag=NYTBSREV-20,,https://www.nytimes.com/2012/09/03/books/no-easy-day-by-mark-owen-with-kevin-maurer.html,,https://www.nytimes.com/2012/10/21/books/review/no-easy-day-by-mark-owen.html,,"[{'isbn10': '0525953728', 'isbn13': '9780525953722'}, {'isbn10': '1611761565', 'isbn13': '9781611761566'}, {'isbn10': '0451468740', 'isbn13': '9780451468741'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/No-Easy-Day-Firsthand-Account/dp/0451468740?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101611302?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101611302'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FNO%252BEASY%252BDAY%252FMark%252BOwen%252Bwith%252BKevin%252BMaurer%252F9781101611302&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DNO%252BEASY%252BDAY%252BMark%252BOwen%252Bwith%252BKevin%252BMaurer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101611302&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DNO%2BEASY%2BDAY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101611302%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DNO%2BEASY%2BDAY%2BMark%2BOwen%2Bwith%2BKevin%2BMaurer%26aff%3DNYT'}]",nyt://book/69982fcb-88e6-5e8b-8c63-e341cfda6d15,2013-02-10
7,6,69,0,0,1429996870,9781429996877,Henry Holt & Company,The host of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,0.00,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9780805093070.jpg,324,495,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0805093079', 'isbn13': '9780805093070'}, {'isbn10': '1429996870', 'isbn13': '9781429996877'}, {'isbn10': '1427213127', 'isbn13': '9781427213129'}, {'isbn10': '1410443000', 'isbn13': '9781410443007'}, {'isbn10': '1250012163', 'isbn13': '9781250012166'}, {'isbn10': '1250105218', 'isbn13': '9781250105219'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781429996877?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781429996877'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BLINCOLN%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9781429996877&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BLINCOLN%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781429996877&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BLINCOLN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781429996877%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BLINCOLN%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/c848aed4-a26a-5b92-8f16-54c804fbd2aa,2013-02-10
8,9,11,0,0,1400067669,9781400067664,Random House Publishing,The Pulitzer Prize-winning biographer celebrates Jefferson’s skills as a practical politician.,0.00,THOMAS JEFFERSON,Jon Meacham,by Jon Meacham,,https://storage.googleapis.com/du-prd/books/images/9780679645368.jpg,330,491,http://www.amazon.com/Thomas-Jefferson-The-Art-Power-ebook/dp/B0089EHKE8?tag=NYTBSREV-20,,,,https://www.nytimes.com/2012/11/11/books/review/thomas-jefferson-the-art-of-power-by-jon-meacham.html,,"[{'isbn10': '1400067669', 'isbn13': '9781400067664'}, {'isbn10': '0679645365', 'isbn13': '9780679645368'}, {'isbn10': '0307990877', 'isbn13': '9780307990877'}, {'isbn10': '0739334611', 'isbn13': '9780739334614'}, {'isbn10': '0812979486', 'isbn13': '9780812979480'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Thomas-Jefferson-The-Art-Power-ebook/dp/B0089EHKE8?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781400067664?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400067664'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHOMAS%252BJEFFERSON%252FJon%252BMeacham%252F9781400067664&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHOMAS%252BJEFFERSON%252BJon%252BMeacham'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781400067664&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHOMAS%2BJEFFERSON'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781400067664%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHOMAS%2BJEFFERSON%2BJon%2BMeacham%26aff%3DNYT'}]",nyt://book/f8e36691-5fa9-5f22-9a0b-5245d934023e,2013-02-10
9,0,1,0,0,None,9780007283828,HarperCollins Publishers,The story of a boy subjected to violence and sexual abuse who became mute for several years but eventually escaped his family; originally published in 2008.,0.00,CRY SILENT TEARS,Joe Peters,by Joe Peters,,https://storage.googleapis.com/du-prd/books/images/9780007283828.jpg,128,206,http://www.amazon.com/Cry-Silent-Tears-Joe-Peters-ebook/dp/B002RI9F1I?tag=NYTBSREV-20,,,,,,[],"[{'name': 'Amazon', 'url': 'http://www.amazon.com/Cry-Silent-Tears-Joe-Peters-ebook/dp/B002RI9F1I?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780007283828?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780007283828'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCRY%252BSILENT%252BTEARS%252FJoe%252BPeters%252F9780007283828&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCRY%252BSILENT%252BTEARS%252BJoe%252BPeters'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780007283828&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DCRY%2BSILENT%2BTEARS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780007283828%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCRY%2BSILENT%2BTEARS%2BJoe%2BPeters%26aff%3DNYT'}]",nyt://book/6cde2982-e0b3-5b94-8283-af533f82033f,2013-02-10
10,12,12,0,0,1416549838,9781416549833,Simon & Schuster,"The political genius of Abraham Lincoln, revealed in his relationship with his cabinet; originally published in 2005.",0.00,TEAM OF RIVALS,Doris Kearns Goodwin,by Doris Kearns Goodwin,,https://storage.googleapis.com/du-prd/books/images/9780743270755.jpg,119,180,http://www.amazon.com/Team-Rivals-Political-Abraham-Lincoln/dp/0743270754?tag=NYTBSREV-20,,https://www.nytimes.com/2005/10/25/books/25kaku.html,,https://www.nytimes.com/2005/11/06/books/review/06mcpherson.html,,"[{'isbn10': '0743270754', 'isbn13': '9780743270755'}, {'isbn10': '1451688091', 'isbn13': '9781451688092'}, {'isbn10': '0684824906', 'isbn13': '9780684824901'}, {'isbn10': '1416549838', 'isbn13': '9781416549833'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Team-Rivals-Political-Abraham-Lincoln/dp/0743270754?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781416549833?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781416549833'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTEAM%252BOF%252BRIVALS%252FDoris%252BKearns%252BGoodwin%252F9781416549833&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTEAM%252BOF%252BRIVALS%252BDoris%252BKearns%252BGoodwin'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781416549833&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTEAM%2BOF%2BRIVALS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781416549833%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTEAM%2BOF%2BRIVALS%2BDoris%2BKearns%2BGoodwin%26aff%3DNYT'}]",nyt://book/f71976ff-e809-57a9-a9be-718d5bbf20aa,2013-02-10
11,0,1,0,0,0770435629,9780770435622,Broadway Books,The inspiration and setting for the show on PBS.,0.00,LADY ALMINA AND THE REAL DOWNTON ABBEY,The Countess of Carnarvon,by The Countess of Carnarvon,,https://storage.googleapis.com/du-prd/books/images/9780770435639.jpg,321,495,http://www.amazon.com/Lady-Almina-Real-Downton-Abbey/dp/0770435629?tag=NYTBSREV-20,,,,https://www.nytimes.com/2012/02/05/books/review/three-books-explore-the-reality-behind-the-world-of-downton-abbey.html,,"[{'isbn10': '0770435629', 'isbn13': '9780770435622'}, {'isbn10': '0770435637', 'isbn13': '9780770435639'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Lady-Almina-Real-Downton-Abbey/dp/0770435629?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780770435622?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780770435622'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLADY%252BALMINA%252BAND%252BTHE%252BREAL%252BDOWNTON%252BABBEY%252FThe%252BCountess%252Bof%252BCarnarvon%252F9780770435622&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLADY%252BALMINA%252BAND%252BTHE%252BREAL%252BDOWNTON%252BABBEY%252BThe%252BCountess%252Bof%252BCarnarvon'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780770435622&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLADY%2BALMINA%2BAND%2BTHE%2BREAL%2BDOWNTON%2BABBEY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780770435622%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLADY%2BALMINA%2BAND%2BTHE%2BREAL%2BDOWNTON%2BABBEY%2BThe%2BCountess%2Bof%2BCarnarvon%26aff%3DNYT'}]",nyt://book/58f17c2e-b717-5f3c-a41d-c9fe8f877c7a,2013-02-10
12,11,105,0,0,0679603751,9780679603757,Random House Publishing,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,0.00,UNBROKEN,Laura Hillenbrand,by Laura Hillenbrand,,https://storage.googleapis.com/du-prd/books/images/9781400064168.jpg,264,400,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20,,https://www.nytimes.com/2010/11/15/books/15book.html,,https://www.nytimes.com/2010/11/21/books/review/Margolick-t.html,,"[{'isbn10': '1400064163', 'isbn13': '9781400064168'}, {'isbn10': '0679603751', 'isbn13': '9780679603757'}, {'isbn10': '0375435018', 'isbn13': '9780375435010'}, {'isbn10': '0739319698', 'isbn13': '9780739319697'}, {'isbn10': '0007378033', 'isbn13': '9780007378036'}, {'isbn10': '0812974492', 'isbn13': '9780812974492'}, {'isbn10': '0606355987', 'isbn13': '9780606355988'}, {'isbn10': '081298711X', 'isbn13': '9780812987119'}, {'isbn10': '0553397117', 'isbn13': '9780553397116'}, {'isbn10': '1101912626', 'isbn13': '9781101912621'}, {'isbn10': '1984818449', 'isbn13': '9781984818447'}, {'isbn10': '1984837621', 'isbn13': '9781984837622'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780679603757?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780679603757'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FUNBROKEN%252FLaura%252BHillenbrand%252F9780679603757&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DUNBROKEN%252BLaura%252BHillenbrand'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780679603757&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DUNBROKEN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780679603757%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DUNBROKEN%2BLaura%2BHillenbrand%26aff%3DNYT'}]",nyt://book/8eab8215-dfc5-5137-8ef6-896cfbaa0b32,2013-02-10
13,15,26,0,0,0679603859,9780679603856,Random House Publishing,"A Times reporter’s account of the science behind how we form, and break, habits.",0.00,THE POWER OF HABIT,Charles Duhigg,by Charles Duhigg,,https://storage.googleapis.com/du-prd/books/images/9780812981605.jpg,321,495,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBSREV-20,,,,https://www.nytimes.com/2012/03/11/books/review/the-power-of-habit-by-charles-duhigg.html,,"[{'isbn10': '1400069289', 'isbn13': '9781400069286'}, {'isbn10': '0679603859', 'isbn13': '9780679603856'}, {'isbn10': '030796664X', 'isbn13': '9780307966643'}, {'isbn10': '1847946240', 'isbn13': '9781847946249'}, {'isbn10': '081298160X', 'isbn13': '9780812981605'}, {'isbn10': '152472274X', 'isbn13': '9781524722746'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780679603856?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780679603856'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BPOWER%252BOF%252BHABIT%252FCharles%252BDuhigg%252F9780679603856&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BPOWER%252BOF%252BHABIT%252BCharles%252BDuhigg'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780679603856&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BPOWER%2BOF%2BHABIT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780679603856%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BPOWER%2BOF%2BHABIT%2BCharles%2BDuhigg%26aff%3DNYT'}]",nyt://book/c5664e96-0e33-5f2d-a97e-e63a268c4f0b,2013-02-10
