rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
14,7,4,0,0,1631494368,9781631494369,Liveright,"A memoir by the current mayor of South Bend, Ind., and the first openly gay Democratic candidate to run for president of the United States.",0.00,SHORTEST WAY HOME,Pete Buttigieg,by Pete Buttigieg,,https://storage.googleapis.com/du-prd/books/images/9781631494369.jpg,329,495,https://www.amazon.com/Shortest-Way-Home-Challenge-Americas/dp/1631494368?tag=NYTBSREV-20,,https://www.nytimes.com/2019/01/24/books/review/pete-buttigieg-shortest-way-home.html,,,,"[{'isbn10': '1631494368', 'isbn13': '9781631494369'}, {'isbn10': '1631494376', 'isbn13': '9781631494376'}, {'isbn10': '168441931X', 'isbn13': '9781684419319'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Shortest-Way-Home-Challenge-Americas/dp/1631494368?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781631494369?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781631494369'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSHORTEST%252BWAY%252BHOME%252FPete%252BButtigieg%252F9781631494369&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSHORTEST%252BWAY%252BHOME%252BPete%252BButtigieg'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781631494369&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSHORTEST%2BWAY%2BHOME'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781631494369%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSHORTEST%2BWAY%2BHOME%2BPete%2BButtigieg%26aff%3DNYT'}]",nyt://book/b981a0b1-dcad-5f9f-a00b-e45f42c345e8,2019-04-21
15,0,1,0,0,1400069998,9781400069996,Random House,A memoir by the former restaurant critic of The New York Times and editor in chief of Gourmet.,0.00,SAVE ME THE PLUMS,Ruth Reichl,by Ruth Reichl,,https://storage.googleapis.com/du-prd/books/images/9781400069996.jpg,326,495,https://www.amazon.com/Save-Me-Plums-Gourmet-Memoir/dp/1400069998?tag=NYTBSREV-20,,https://www.nytimes.com/2019/04/09/books/review/ruth-reichl-save-me-the-plums.html,,,,"[{'isbn10': '1400069998', 'isbn13': '9781400069996'}, {'isbn10': '0679605231', 'isbn13': '9780679605232'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Save-Me-Plums-Gourmet-Memoir/dp/1400069998?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781400069996?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400069996'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSAVE%252BME%252BTHE%252BPLUMS%252FRuth%252BReichl%252F9781400069996&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSAVE%252BME%252BTHE%252BPLUMS%252BRuth%252BReichl'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781400069996&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSAVE%2BME%2BTHE%2BPLUMS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781400069996%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSAVE%2BME%2BTHE%2BPLUMS%2BRuth%2BReichl%26aff%3DNYT'}]",nyt://book/8e7d8ae2-200a-5a01-ae30-eb8f9122b60a,2019-04-21
1,0,1,0,0,0525511776,9780525511779,Spiegel & Grau,The comedian chronicles going into therapy and becoming an advocate for change.,0.00,LIFE WILL BE THE DEATH OF ME,Chelsea Handler,by Chelsea Handler,,https://storage.googleapis.com/du-prd/books/images/9780525511779.jpg,328,495,https://www.amazon.com/Life-Will-Be-Death-Me/dp/0525511776?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0525511776', 'isbn13': '9780525511779'}, {'isbn10': '0525511784', 'isbn13': '9780525511786'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Life-Will-Be-Death-Me/dp/0525511776?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525511779?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525511779'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLIFE%252BWILL%252BBE%252BTHE%252BDEATH%252BOF%252BME%252FChelsea%252BHandler%252F9780525511779&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLIFE%252BWILL%252BBE%252BTHE%252BDEATH%252BOF%252BME%252BChelsea%252BHandler'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780525511779&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLIFE%2BWILL%2BBE%2BTHE%2BDEATH%2BOF%2BME'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780525511779%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLIFE%2BWILL%2BBE%2BTHE%2BDEATH%2BOF%2BME%2BChelsea%2BHandler%26aff%3DNYT'}]",nyt://book/17025568-9240-5202-a283-50a002dadb72,2019-04-28
2,1,22,0,0,1524763136,9781524763138,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,"[{'isbn10': '1524763136', 'isbn13': '9781524763138'}, {'isbn10': '0525633677', 'isbn13': '9780525633679'}, {'isbn10': '1524763144', 'isbn13': '9781524763145'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524763138?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524763138'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBECOMING%252FMichelle%252BObama%252F9781524763138&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBECOMING%252BMichelle%252BObama'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524763138&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBECOMING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524763138%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBECOMING%2BMichelle%2BObama%26aff%3DNYT'}]",nyt://book/2892bc2e-4ad3-5e0a-bc6e-d2cd983c3c52,2019-04-28
3,2,60,0,0,0399590501,9780399590504,Random House,"The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.",0.00,EDUCATED,Tara Westover,by Tara Westover,,https://storage.googleapis.com/du-prd/books/images/9780399590504.jpg,328,495,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html,,,,"[{'isbn10': '0399590501', 'isbn13': '9780399590504'}, {'isbn10': '039959051X', 'isbn13': '9780399590511'}, {'isbn10': '0525589988', 'isbn13': '9780525589983'}, {'isbn10': '0525528059', 'isbn13': '9780525528050'}, {'isbn10': '0399590528', 'isbn13': '9780399590528'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780399590504?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399590504'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FEDUCATED%252FTara%252BWestover%252F9780399590504&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DEDUCATED%252BTara%252BWestover'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399590504&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DEDUCATED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399590504%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DEDUCATED%2BTara%2BWestover%26aff%3DNYT'}]",nyt://book/08c80da5-f436-5afd-b925-42fe6f0c28cc,2019-04-28
4,6,2,0,0,1328662055,9781328662057,Houghton Mifflin Harcourt,A psychotherapist gains unexpected insights when she becomes another therapist’s patient.,0.00,MAYBE YOU SHOULD TALK TO SOMEONE,Lori Gottlieb,by Lori Gottlieb,,https://storage.googleapis.com/du-prd/books/images/9781328662057.jpg,328,495,https://www.amazon.com/Maybe-You-Should-Talk-Someone/dp/1328662055?tag=NYTBSREV-20,,https://www.nytimes.com/2019/04/16/books/review/lori-gottlieb-maybe-you-should-talk-to-someone.html,,,,"[{'isbn10': '1328662055', 'isbn13': '9781328662057'}, {'isbn10': '1328663043', 'isbn13': '9781328663047'}, {'isbn10': '0358299233', 'isbn13': '9780358299233'}, {'isbn10': '1799717429', 'isbn13': '9781799717423'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Maybe-You-Should-Talk-Someone/dp/1328662055?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781328662057?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781328662057'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMAYBE%252BYOU%252BSHOULD%252BTALK%252BTO%252BSOMEONE%252FLori%252BGottlieb%252F9781328662057&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMAYBE%252BYOU%252BSHOULD%252BTALK%252BTO%252BSOMEONE%252BLori%252BGottlieb'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781328662057&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DMAYBE%2BYOU%2BSHOULD%2BTALK%2BTO%2BSOMEONE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781328662057%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMAYBE%2BYOU%2BSHOULD%2BTALK%2BTO%2BSOMEONE%2BLori%2BGottlieb%26aff%3DNYT'}]",nyt://book/fb1ce999-e7e5-580d-8a48-9de59eab8030,2019-04-28
5,3,2,0,0,1538713640,9781538713648,Twelve,"A biography of the former first lady Barbara Bush, based on interviews and her private diaries.",0.00,THE MATRIARCH,Susan Page,by Susan Page,,https://storage.googleapis.com/du-prd/books/images/9781538713648.jpg,330,495,https://www.amazon.com/Matriarch-Barbara-Making-American-Dynasty/dp/1538713640?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1538713640', 'isbn13': '9781538713648'}, {'isbn10': '153871552X', 'isbn13': '9781538715529'}, {'isbn10': '1538713659', 'isbn13': '9781538713655'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Matriarch-Barbara-Making-American-Dynasty/dp/1538713640?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538713648?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538713648'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BMATRIARCH%252FSusan%252BPage%252F9781538713648&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BMATRIARCH%252BSusan%252BPage'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781538713648&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BMATRIARCH'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781538713648%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BMATRIARCH%2BSusan%2BPage%26aff%3DNYT'}]",nyt://book/ea0412c6-c89a-5cb9-b731-3bd4ad2a3a22,2019-04-28
6,8,36,0,0,152473165X,9781524731656,Knopf,"The rise and fall of Theranos, the biotech startup that failed to deliver on its promise to make blood testing more efficient.",0.00,BAD BLOOD,John Carreyrou,by John Carreyrou,,https://storage.googleapis.com/du-prd/books/images/9781524731663.jpg,330,493,https://www.amazon.com/Bad-Blood-Secrets-Silicon-Startup-ebook/dp/B078VW3VM7?tag=NYTBSREV-20,,https://www.nytimes.com/2018/05/21/books/review/bad-blood-john-carreyrou.html,,,,"[{'isbn10': '152473165X', 'isbn13': '9781524731656'}, {'isbn10': '1524731668', 'isbn13': '9781524731663'}, {'isbn10': '1984833634', 'isbn13': '9781984833631'}, {'isbn10': '0525431993', 'isbn13': '9780525431992'}, {'isbn10': '0593105060', 'isbn13': '9780593105061'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Bad-Blood-Secrets-Silicon-Startup-ebook/dp/B078VW3VM7?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524731656?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524731656'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBAD%252BBLOOD%252FJohn%252BCarreyrou%252F9781524731656&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBAD%252BBLOOD%252BJohn%252BCarreyrou'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524731656&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBAD%2BBLOOD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524731656%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBAD%2BBLOOD%2BJohn%2BCarreyrou%26aff%3DNYT'}]",nyt://book/49a607f7-c0b6-5df4-901d-b3533072684c,2019-04-28
7,4,4,0,0,0062857908,9780062857903,Broadside,The conservative political commentator reflects upon what he considers most impactful to Western civilization.,0.00,THE RIGHT SIDE OF HISTORY,Ben Shapiro,by Ben Shapiro,,https://storage.googleapis.com/du-prd/books/images/9780062857903.jpg,328,495,https://www.amazon.com/Right-Side-History-Reason-Purpose/dp/0062857908?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062857908', 'isbn13': '9780062857903'}, {'isbn10': '0062857924', 'isbn13': '9780062857927'}, {'isbn10': '0062945068', 'isbn13': '9780062945068'}, {'isbn10': '1982649224', 'isbn13': '9781982649227'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Right-Side-History-Reason-Purpose/dp/0062857908?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062857903?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062857903'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BRIGHT%252BSIDE%252BOF%252BHISTORY%252FBen%252BShapiro%252F9780062857903&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BRIGHT%252BSIDE%252BOF%252BHISTORY%252BBen%252BShapiro'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062857903&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BRIGHT%2BSIDE%2BOF%2BHISTORY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062857903%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BRIGHT%2BSIDE%2BOF%2BHISTORY%2BBen%2BShapiro%26aff%3DNYT'}]",nyt://book/85ba88b3-284c-5165-ab1d-d9e3947ebcb7,2019-04-28
8,7,2,0,0,0316528080,9780316528085,Hachette,"A sportswriter handicaps the current president’s character, based on how he plays golf.",0.00,COMMANDER IN CHEAT,Rick Reilly,by Rick Reilly,,https://storage.googleapis.com/du-prd/books/images/9780316528085.jpg,328,495,https://www.amazon.com/Commander-Cheat-Golf-Explains-Trump-ebook/dp/B07H4Z26T7?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316528080', 'isbn13': '9780316528085'}, {'isbn10': '031652784X', 'isbn13': '9780316527842'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Commander-Cheat-Golf-Explains-Trump-ebook/dp/B07H4Z26T7?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316528085?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316528085'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCOMMANDER%252BIN%252BCHEAT%252FRick%252BReilly%252F9780316528085&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCOMMANDER%252BIN%252BCHEAT%252BRick%252BReilly'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316528085&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DCOMMANDER%2BIN%2BCHEAT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316528085%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCOMMANDER%2BIN%2BCHEAT%2BRick%2BReilly%26aff%3DNYT'}]",nyt://book/86b2929b-ab75-5612-8e34-7f37f5a98fa0,2019-04-28
9,5,2,0,0,1250112095,9781250112095,Thomas Dunne/St. Martin’s,A behind-the-scenes look at the daytime talk show “The View.”,0.00,LADIES WHO PUNCH,Ramin Setoodeh,by Ramin Setoodeh,,https://storage.googleapis.com/du-prd/books/images/9781250112101.jpg,326,495,https://www.amazon.com/Ladies-Who-Punch-Explosive-Inside-ebook/dp/B01NBE1ZIT?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250112095', 'isbn13': '9781250112095'}, {'isbn10': '1250112109', 'isbn13': '9781250112101'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Ladies-Who-Punch-Explosive-Inside-ebook/dp/B01NBE1ZIT?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250112095?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250112095'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLADIES%252BWHO%252BPUNCH%252FRamin%252BSetoodeh%252F9781250112095&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLADIES%252BWHO%252BPUNCH%252BRamin%252BSetoodeh'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250112095&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLADIES%2BWHO%2BPUNCH'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250112095%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLADIES%2BWHO%2BPUNCH%2BRamin%2BSetoodeh%26aff%3DNYT'}]",nyt://book/66ddc309-53fc-56cb-8b31-348c8c854f1d,2019-04-28
